query	target	pident	ug_alnlen	y_true
O67728	P37563	24.8	303	1
P18293	P16066	90.8	1057	1
Q9SF85	Q9LZG0	92.4	343	1
P39116	P11073	19.3	325	1
P22256	P29758	28.7	393	1
Q92820	Q62867	67.9	317	1
P18314	P07374	60.8	564	1
P29144	Q64514	95.3	1249	1
P42892	P08473	37.5	724	1
P47058	O67050	28.7	140	1
P11506	Q9R0K7	95.8	1198	1
Q61176	P07824	93.4	323	1
P0A9B2	P04797	67.9	328	1
P05089	P07824	86.9	322	1
P08709	P00742	37.5	413	1
P95474	Q9X2A4	17.5	240	1
P21575	P39054	78	851	1
P15273	P43378	19.1	248	1
O28190	Q58822	45.7	305	1
P13376	P34795	20.8	427	1
P42371	P05523	35.8	265	1
P19971	P07650	38.3	434	1
P70236	P52564	97.9	334	1
P0ABH7	P20901	63.7	423	1
Q06327	P29114	55.7	849	1
P00387	P20070	87	301	1
P09367	P20132	75.2	327	1
P0A7B5	P32264	33.8	364	1
P46882	P27338	20	432	1
Q9HBU6	P35790	24.8	411	1
P56690	P41972	28.9	820	1
Q46372	P37333	75.8	457	1
Q02323	P30074	69.4	389	1
P33886	P08018	36.7	586	1
P00794	P14091	48.9	375	1
P37433	P13633	25.3	310	1
Q9UK80	P40818	24.6	513	1
P00183	O34926	18	363	1
Q55338	P77918	49.3	296	1
Q9UM07	Q9ULC6	56.6	657	1
Q14123	Q61481	66.1	536	1
P11152	Q06000	96.8	474	1
P30996	Q00496	60.1	1244	1
P07688	P07858	83.5	335	1
P20020	Q9R0K7	81.6	1197	1
P04424	P12047	16.8	400	1
P16703	P47998	43	292	1
P04841	Q00922	76.2	662	1
P38062	P50579	94.9	478	1
Q9RZA4	Q55168	33.3	700	1
P14740	P27487	84.6	764	1
P19367	P33284	32.7	439	1
P16304	O82514	46.9	211	1
P19808	Q9JZR4	36.1	286	1
P39669	P0A6V1	57.2	412	1
Q05756	P09832	43.6	461	1
O66493	P31104	51.3	384	1
P17439	P04062	86.4	515	1
P43353	P47740	53	460	1
P51878	P49662	73.2	368	1
P00586	P25325	58	296	1
P45725	Q9SS45	80.9	692	1
P43410	P43408	81.7	192	1
P23533	P51183	83.1	569	1
P42413	Q46938	15.5	199	1
P53128	Q10258	47.1	583	1
P29476	P29475	93.5	1429	1
P21396	Q64133	94.8	526	1
P12866	P08183	25	1227	1
P10297	Q40772	36.7	288	1
P30850	P39112	17.1	414	1
P22869	P18798	14.4	309	1
O07051	P75823	52.8	332	1
Q9V011	P00959	32.2	664	1
O08557	O94760	93.3	285	1
Q9NXJ5	Q9ESW8	94.7	209	1
O66479	P46597	8.7	141	1
P98072	P98073	81.1	1019	1
P05696	Q9WVC6	39.5	354	1
P18163	P41216	94.7	699	1
P27619	P39055	66.3	820	1
O95263	O60658	64.5	810	1
Q05788	P55859	44.6	282	1
Q43255	Q43250	57.1	525	1
Q00971	P14756	48.9	488	1
P25516	Q23500	52.2	875	1
P00390	P41921	49.7	450	1
P00727	Q10712	26.9	482	1
Q64521	P35571	95.5	713	1
Q43503	Q55276	35.1	410	1
P47197	Q16513	44.9	349	1
P54149	Q9UJ68	88.5	233	1
P14654	P14656	85.6	356	1
Q50940	P00915	29.6	217	1
P22133	Q07841	20.1	293	1
P35610	O88908	45.1	522	1
O08467	Q60182	46.7	411	1
P97813	P70498	95.7	933	1
P32440	Q58194	64.9	338	1
P45066	P17952	66.2	472	1
P80319	O74024	84.5	419	1
P77488	Q38854	47.2	603	1
P34791	P23284	65.6	169	1
Q59948	Q55367	76	145	1
Q55318	P21890	56.3	412	1
P95690	P13382	16	774	1
Q08345	Q62371	52.1	839	1
Q48485	P37747	38.2	360	1
P42216	P44490	43.3	237	1
Q15131	P48609	43.4	286	1
P37303	O07051	38.7	332	1
O70293	Q63651	46.1	555	1
Q58813	P32169	15.4	169	1
P18429	P29127	25.9	197	1
P30053	O52765	40.5	416	1
P35590	Q02858	45.4	1084	1
P04903	P04904	68.1	220	1
P10799	P49333	15.8	637	1
O88496	P38435	88.1	758	1
P93836	Q53586	33.3	362	1
O32054	Q9WZ44	51	330	1
P19938	P0AB80	27.8	268	1
P44007	P45578	69.2	166	1
O08590	Q16853	82.4	763	1
P00362	O34425	61.8	333	1
Q9LEL6	Q9LEL5	51.8	345	1
P24462	P20815	81.7	502	1
P42328	P00331	42.2	337	1
P52903	P08559	47	380	1
P07288	P06870	60.3	261	1
P0AB80	P19938	27.8	268	1
Q61214	Q9Y463	59.8	623	1
P21889	P36419	48.1	569	1
O59828	P10724	29	356	1
O57861	Q9V2F4	87.2	1430	1
P08018	P33886	39.6	556	1
Q9X278	Q9WYB1	21.2	324	1
Q9AGJ6	P07379	50.8	594	1
Q51742	P00480	46.7	306	1
P56389	P32320	81.5	146	1
P24268	P18242	90.9	407	1
P00367	P26443	97.8	558	1
P14133	P37064	82.6	542	1
P53065	P55265	17.9	336	1
P46354	P55859	46	271	1
P21397	P21396	87.2	526	1
P53228	P15019	68.6	332	1
Q12674	P98200	27.3	1074	1
P09620	P16675	23	419	1
P07339	P18242	80.5	410	1
P16460	P00966	96.8	412	1
Q9Y924	P23381	27.9	365	1
P30694	Q01647	94.5	966	1
P81055	P81054	61.6	167	1
P08839	P51183	50.7	567	1
Q63042	P55789	72.8	197	1
P38051	Q51508	24.9	416	1
P16406	P15144	34.2	917	1
Q59587	P50861	17.9	125	1
P00942	P60174	52.8	247	1
O31618	P30139	48.4	251	1
Q13163	Q63980	35.4	315	1
P20960	Q02068	41.4	309	1
O67049	Q9WYI1	36	246	1
P20231	Q9UNI1	34.2	244	1
Q40577	Q39761	46.6	542	1
P32119	P35704	93.4	198	1
O08560	Q13574	96.7	928	1
P07902	Q03249	91	379	1
P94556	Q03469	34.9	263	1
P55301	P21348	64.6	297	1
P14909	Q56232	29.5	381	1
P07378	P18912	46.2	391	1
Q07343	P14646	96.6	736	1
O15217	P04904	54	220	1
P29758	P04182	97.7	439	1
P70498	P97813	95.7	933	1
P54818	O02791	82.5	677	1
Q59007	Q60326	35.6	387	1
Q9FV53	Q9HBH1	30.9	216	1
Q01065	Q01064	95.8	535	1
O96017	O70589	32.2	273	1
Q60490	Q15125	73.8	226	1
P10515	P19262	25.2	426	1
P81065	P46419	13.4	187	1
P09955	P15086	83.4	416	1
P04062	P17439	86.4	515	1
P15907	Q64685	79.5	403	1
O29313	Q9HH09	43.6	457	1
P37487	P95765	56.2	309	1
P41277	P40106	92.4	250	1
P29562	P38919	68.3	388	1
P30793	P22288	92.1	241	1
O95622	Q04400	95.4	1259	1
Q12556	P12807	32.3	633	1
O00767	P13011	83	358	1
Q9ZBQ7	Q9X0I6	39.9	226	1
P28012	Q43056	80.1	217	1
P54873	P54868	45.9	449	1
Q9ZLB9	P00805	49.8	329	1
P05523	P42371	35.8	265	1
P21266	P46439	71.8	217	1
P03956	P22894	56.9	464	1
P03949	P42681	35	493	1
Q61147	P00450	83.3	1060	1
Q04750	P11387	97	765	1
P31663	O24035	40	281	1
O15305	Q92871	68.1	239	1
P08473	P07861	94.2	750	1
P31660	Q56063	96.3	388	1
P08401	P35164	15.8	450	1
P47739	P30838	80.3	453	1
P07998	P00669	71.8	148	1
P07332	P42679	38.2	355	1
P19687	Q02108	86.1	690	1
P11155	Q39734	75	947	1
P35355	Q05769	96	604	1
O00141	Q9WVC6	96.5	431	1
P11362	Q04589	97.6	822	1
P00591	P11151	27	400	1
P06239	P06240	96.8	509	1
P29935	Q05603	30.8	325	1
P00736	P09871	37.3	664	1
Q59643	P13716	41.1	323	1
P06240	P06239	96.8	509	1
P09411	P09041	83.6	417	1
P21399	P28271	93.3	889	1
P30431	P15167	64.6	375	1
P56542	O62855	72.5	351	1
P31717	O70310	97.3	496	1
P23755	P04717	58.6	473	1
P35354	P79208	87.8	591	1
Q01970	P10687	52.8	1184	1
Q03145	P29317	92.7	975	1
Q58998	O50083	51.7	225	1
P0AB91	Q9ZFK4	12.8	239	1
Q51344	P0A9Q9	69.2	366	1
Q58822	O28190	45.7	305	1
Q23500	P28271	63.4	884	1
O62855	O00115	76.1	347	1
P27830	Q14376	23.9	311	0
P27988	P07650	8.7	194	0
P43311	P98073	11	99	0
P43341	P48452	9.9	187	0
Q14197	O88508	9.6	173	0
P12955	P40051	21.1	405	0
P12996	Q9S498	17.9	296	0
Q9UPE1	P51567	20.7	374	0
P26163	P07328	19.3	380	0
P26164	P07328	13.8	401	0
P26221	P38604	10.4	289	0
P26239	P0A9M0	13.4	244	0
P26281	P42941	11.3	74	0
Q58027	P77806	12.2	340	0
Q58185	Q00511	10.9	240	0
Q58280	P19499	36	251	0
Q9WYJ7	Q10657	9.7	220	0
P20048	O95622	12.6	279	0
Q07356	P32397	15.9	419	0
Q07538	Q9Z188	31.7	342	0
P44806	P17443	9.1	310	0
P44859	Q51792	13.9	241	0
P42785	Q9UHL4	40.2	462	0
P42941	P05030	10.3	205	0
P25665	P32327	9.7	261	0
Q00019	Q01693	13.3	113	0
Q00055	P32440	8.6	274	0
Q00511	P56740	11.8	114	0
Q00740	P20132	16.8	293	0
P16444	P00883	9.3	271	0
P16456	P55881	17.2	282	0
P54997	P16575	13.1	235	0
P53730	P76473	11.8	388	0
P22643	P27652	18.1	285	0
Q03266	P0AB80	15.1	192	0
P0ABN1	P70245	12.9	101	0
P0AC38	P08417	37.5	462	0
P32964	Q02068	37.7	350	0
P33022	O80585	11.1	201	0
Q57600	P14882	13.8	291	0
P19840	P00943	7.9	212	0
P19636	Q64685	16.7	144	0
P34163	P47229	12.6	255	0
P34163	P77044	14.6	262	0
P34884	P30046	33.9	114	0
P15474	P80078	11.5	128	0
P15555	P00811	20.6	332	0
Q59639	P54818	10.4	174	0
Q60106	O14773	19.8	505	0
P11444	P08310	25.7	349	0
P11511	Q43250	19.2	468	0
P11652	P32327	9.2	423	0
Q9M9K1	P34059	10.5	290	0
P07862	P25051	27.9	295	0
P80668	O75891	39.2	477	0
P81383	P06617	22.7	441	0
Q63342	P48728	22.7	359	0
P11436	Q03217	21.4	257	0
P11439	P10844	10.9	131	0
Q04212	P48570	9.7	231	0
Q04609	Q01693	18.8	197	0
P09543	Q13574	11	311	0
P09598	P08183	8.6	230	0
P09786	P38627	13.5	190	0
P09788	P56216	30.9	515	0
P72156	Q9Y2T3	17.8	402	0
P11889	O42446	13.7	247	0
Q07982	O32223	18.2	318	0
P0A9T0	P33160	26.4	284	0
P56740	P48596	7.4	99	0
P56839	P77541	27	283	0
P39466	P09384	9.5	141	0
P39581	P10378	20.1	474	0
P39683	P04717	7.1	284	0
P06617	P81383	22.7	439	0
P06621	P44514	20.2	349	0
P35816	P70313	11.6	259	0
P35914	Q58595	25.4	278	0
O75936	P17655	11.6	130	0
P76473	O13898	9.9	233	0
P77425	P44514	13.7	341	0
P77467	P30084	30.6	253	0
P17109	P20906	16	462	0
P17118	P24806	9.6	176	0
P17118	O08590	8.9	230	0
P77541	P56839	27	283	0
P77608	P35505	10.6	198	0
P20580	P28820	37.6	456	0
P20906	P07342	23.3	506	0
P20932	Q9UJM8	31.8	353	0
Q13526	P40818	23.8	52	0
P10349	O22446	10.5	85	0
P10378	Q01574	19.6	486	0
P10547	Q43155	5.3	128	0
P51687	P11035	26.8	443	0
P51688	P51691	22	406	0
P51853	P07342	22.3	513	0
P51857	P45376	48.2	314	0
O32142	P42787	11.5	76	0
O32223	Q07982	18.2	331	0
O32449	P77044	18	266	0
P14882	P24182	47.9	441	0
Q05115	Q00924	19	207	0
Q05514	P51183	11.8	253	0
P31414	P08183	10.1	609	0
P08458	Q13163	28.7	281	0
P08475	Q08499	11.7	63	0
P52708	P16675	27.5	432	0
P52788	Q9LEL6	12.4	148	0
P23616	P08001	16	50	0
P23687	P27487	11.9	621	0
Q43295	Q12650	37	178	0
Q46509	Q51698	15.9	508	0
P00914	P21865	14.1	245	0
P00947	P37334	10	111	0
P55881	P16456	17.2	282	0
P07003	P37063	29.4	564	0
P07062	P16897	11.4	252	0
Q51698	Q46509	15.6	513	0
Q51792	P44859	13.9	240	0
Q51947	Q9X1K9	18	282	0
P05055	P21513	28.5	70	0
P05164	P80025	49.5	706	0
P37334	P00947	9.6	115	0
P37528	O65355	12.8	176	0
P37552	P19080	18.8	68	0
P14280	P39116	10.4	267	0
P14300	O88502	11.9	233	0
P32322	Q12122	9.7	301	0
P13674	Q14318	13.4	119	0
P53799	P54748	8.6	288	0
P54350	P11275	22.2	256	0
P54462	P05062	7.2	249	0
P18548	P42220	57.6	309	0
P18775	O87948	25.5	742	0
O30011	P48570	13.3	172	0
O31662	P00327	4.8	123	0
P46116	P35576	13	220	0
P46154	Q00796	20.2	342	0
P21964	P49327	12.5	151	0
O09175	P09960	35.5	596	0
P22317	Q9KPS1	11.9	301	0
P22318	Q56584	18.6	74	0
P22319	P19498	24.4	144	0
P38913	P04079	12.2	156	0
P39006	P27115	8.4	76	0
P39007	O13898	15.1	240	0
P39049	P05656	5.2	130	0
P24155	P24171	25.5	637	0
P32340	P37062	15.1	322	0
P32461	O66726	11.6	179	0
P10902	P00363	30.9	487	0
P07328	P26163	18.8	378	0
P07330	P18769	26.3	114	0
P07342	P07003	22	537	0
Q9L9I7	P11154	9.2	311	0
Q9LDH0	P07330	11.2	121	0
O08912	O66914	9.6	198	0
P31057	Q9ZFK4	9	212	0
P31116	Q07982	10.1	281	0
P31327	P00968	40.2	1044	0
Q00924	Q05115	19	207	0
Q00985	P05326	20.4	280	0
P00644	Q9WVC6	15	141	0
P00693	P30538	13.8	361	0
P30138	Q27743	13.7	103	0
Q60352	Q9X2A4	17.6	235	0
P00968	P31327	39.6	1056	0
P02794	P22337	15	169	0
P50264	P19643	19.3	403	0
P0AFG3	P29401	10.7	557	0
P0AFG8	P29401	17.1	603	0
P0AGE9	P53396	30.5	279	0
P46926	O95336	18	230	0
P46964	P14280	10.6	128	0
P46976	P43123	7.2	172	0
P47096	P75713	9.8	78	0
P47096	P40034	10.5	79	0
Q93099	P42413	8.6	221	0
P04964	P04406	8.9	231	0
P04993	O15523	12.7	324	0
P04994	Q9RHV9	18.6	79	0
P04995	P13382	10.8	395	0
Q9Y2T3	P72156	17.8	402	0
Q9Y3D8	P43346	10.4	160	0
P17854	P49915	13	162	0
P17989	P24806	19.5	172	0
P80563	O87948	23.3	746	0
P80564	P42787	12.6	87	0
P80644	P70313	8.5	146	0
P80653	P07872	9.2	203	0
P22321	P80053	9.7	196	0
P94571	P35576	14.6	179	0
P94951	P36537	7.3	237	0
P00383	P56255	17.3	65	0
P29946	P76038	10.3	177	0
P30046	P34884	33.9	114	0
Q01738	P04841	15.1	485	0
Q02189	P36553	9.2	206	0
P21164	P33124	10.9	299	0
P21264	P09029	26.2	337	0
P31891	P19496	20.3	391	0
Q02499	P42850	46.3	109	0
Q02527	P32350	7.6	202	0
Q02724	Q23977	16.8	260	0
P05314	Q58280	16.2	238	0
P05326	Q00985	20.6	275	0
Q9RFD6	P00459	32.8	259	0
Q9RGS8	P15586	10.8	337	0
Q9RW45	P72156	16.8	338	0
P16603	P29473	23.7	576	0
P16640	P37062	21.6	376	0
P16692	Q58897	14.8	221	0
P39315	P40288	12.6	198	0
P39371	Q51705	7.3	314	0
P21513	Q9UKV0	12.7	483	0
P35505	P77608	10.6	198	0
P0A836	P53396	19.1	365	0
Q15392	P09788	12.4	331	0
Q16134	P81383	9.5	351	0
O24913	P40859	14.2	346	0
O24915	P12758	16.2	214	0
O26010	O24035	9.9	130	0
O26232	Q48907	19.8	191	0
P19080	P37552	19.7	67	0
P36979	P27487	10.5	239	0
P37062	P16640	21	405	0
P37063	P07003	29.4	564	0
P23830	Q53728	14.4	347	0
P23882	P28037	30.7	292	0
P53215	P21932	12.3	121	0
P53550	P42335	14.7	594	0
P08011	O14684	37.3	146	0
P08243	P00497	14.5	296	0
P08306	Q61147	17.7	75	0
P08310	P11444	25.7	349	0
P08394	P56255	15.6	598	0
P25080	Q46381	10.4	148	0
P25524	P42084	16.7	368	0
P00363	P10902	30.9	487	0
Q59477	P07639	12.8	311	0
P09172	P98072	6.9	362	0
P09394	O26232	6.4	205	0
P42390	P00940	11.8	201	0
P42415	P37063	20.8	547	0
P42419	O50580	19	251	0
P49789	P07902	21.8	119	0
Q9UBR2	P97821	31.5	217	0
Q9UHG3	O24164	14.8	405	0
Q9UHL4	P42785	40	467	0
Q9UHN1	P56206	23	395	0
O35710	P11936	14.6	233	0
Q57609	P16066	14.8	90	0
Q57661	Q9SWE5	15	110	0
Q57843	P58315	35.3	251	0
P24806	P54818	8.8	175	0
P25051	P07862	27.9	295	0
P40363	P10619	6.3	248	0
P40545	P30140	11.2	195	0
P40859	Q63342	19.3	365	0
O00167	Q23977	19.4	260	0
P33025	P14540	7.6	236	0
P33160	P0A9T0	26.4	284	0
Q99487	P23687	8.7	217	0
P22907	P16575	13.3	177	0
P22984	Q9X0Z9	33.5	424	0
P23234	P37063	17.8	515	0
P76038	P0A7E5	17.6	208	0
P76270	Q01062	15.7	145	0
O95336	P46926	18	230	0
O95822	P76562	12.5	226	0
P00175	Q9UJM8	39	348	0
Q06174	O55137	10.7	206	0
P18417	Q51705	9	295	0
P50582	P06239	11.5	283	0
P50583	Q13907	16	131	0
P50740	P00175	18.8	298	0
P51016	Q58595	20	314	0
P27505	O84835	11.3	217	0
P27652	P22643	18.3	283	0
P42084	P72156	18.5	378	0
P42085	P41216	11.8	151	0
P42106	P75713	12.3	211	0
P42206	P08310	17.5	351	0
P42220	P18548	57.6	309	0
P49426	P14280	11.5	243	0
P16016	O42479	9.5	240	0
P16027	P19573	8.9	369	0
Q01574	P10378	19.6	486	0
P15917	O88502	10.3	375	0
Q12737	Q12739	18.5	398	0
Q13085	P24182	31	443	0
P12281	P13009	15	89	0
P30307	Q61214	15.8	241	0
P30636	P38435	14.6	96	0
Q06121	Q43157	12.9	224	0
P81453	P31717	12	130	0
Q58504	O28190	20.5	268	0
O60704	P16304	11.1	175	0
O60733	Q13574	24	122	0
P73335	Q18677	10.4	244	0
P73832	P29946	18	93	0
P75713	P42106	12	212	0
Q9X0Z9	P22984	33.5	424	0
Q9XDH5	P04802	16.5	157	0
P17554	P08018	6.3	175	0
P17560	P48450	11.2	292	0
Q08352	P07001	28.6	352	0
P08690	P00459	11.7	194	0
Q53728	P23830	14.2	347	0
P24171	P24155	25.5	637	0
P24182	P14882	47.9	441	0
P46452	Q60099	9.9	156	0
Q43157	P32746	10.9	251	0
P07648	P03018	10.7	586	0
P52278	P47229	20	257	0
P52391	P31922	9.4	147	0
P52700	O24496	16.3	159	0
P45741	P16575	10.9	249	0
Q9VUF8	P05108	21.9	483	0
P26616	O74024	13.3	317	0
P26829	P29509	29.6	300	0
Q51507	P37433	14.2	83	0
Q51697	Q46509	36.9	150	0
P27115	P44490	9.7	189	0
Q9Z1T6	P51451	10.5	323	0
P22185	P21575	16.6	96	0
P29372	Q9R0K7	10.5	76	0
O82827	Q12122	9.1	230	0
O86224	P49760	13.2	201	0
O87948	P18775	25.5	742	0
O88351	P08069	15.9	339	0
P41543	P04825	10.8	178	0
Q16647	Q64654	19.2	455	0
Q16719	P77806	9.2	348	0
Q16739	O66914	9.6	187	0
Q16769	P06621	11.2	293	0
O50584	P31013	11	326	0
O14684	P08011	37.5	145	0
O14735	Q55012	11.2	191	0
O14773	Q60106	18.6	508	0
O14832	P18548	11.6	202	0
Q9SD76	Q01647	8.1	554	0
Q9SNN0	P32327	13.3	224	0
Q9SWE5	P50162	8.2	191	0
O15294	Q14318	19.7	143	0
P56216	P09788	30.6	519	0
P56221	P11275	10.4	142	0
P98191	P14270	9.6	371	0
P28820	P20580	37.6	456	0
P28829	P10506	28.6	253	0
P28861	P20070	19.4	227	0
P48728	Q63342	22.7	359	0
P28305	P0AB80	20.1	261	0
P38038	P29474	24.8	548	0
P03962	P11154	11.1	238	0
P04036	P44801	8.9	238	0
P80025	P05164	49.5	706	0
P80030	P50162	21.2	257	0
P80078	P30855	12.5	116	0
P39730	P56524	13.9	315	0
P40034	P45850	12.1	83	0
P40051	P12955	21.1	401	0
P48439	P27773	13.2	115	0
O05701	Q10657	11.1	207	0
P48825	P11498	13.4	238	0
P09029	P21264	26.2	337	0
P09144	P00395	10.5	429	0
P43490	P60174	10.6	194	0
P43567	P18485	10.9	326	0
P43886	P39669	16.4	63	0
P00459	Q9RFD6	33	260	0
P00497	P17169	19.8	311	0
P00557	P21803	9.7	268	0
Q02795	P11362	12.3	141	0
O43123	P56598	13.3	189	0
O43123	P21266	11.7	186	0
O43462	Q16513	9.6	300	0
O50580	P42419	19	251	0
Q09326	P39669	7.6	224	0
Q09472	Q12923	10	1492	0
Q10714	P24155	13	509	0
P08148	P14646	12.5	40	0
P08164	O59072	19.3	172	0
P08165	P09832	18.1	308	0
P08165	Q05756	16.2	308	0
P08178	P55881	16.2	296	0
P08202	P18293	9.8	249	0
P55217	P13254	36.8	385	0
P13009	P52873	13.6	248	0
P13129	O24146	33.7	527	0
P13298	P18163	9.1	162	0
P04425	P52873	9.7	257	0
P58315	Q57843	35.3	251	0
P58329	P74881	7.8	296	0
P23495	Q55338	10.6	79	0
Q56320	P00175	6.5	194	0
P09933	P05164	43.5	683	0
P0A6K6	P15848	9.5	273	0
P0A6L4	Q9JZR4	26.5	287	0
P38230	P00331	23.8	311	0
Q48907	Q9JZR4	9.8	192	0
