query	target	pident	ug_alnlen	y_true
P55059	P17967	39.6	454	1
P0A1P6	P77961	55.6	469	1
P37146	P69924	20	297	1
P80147	P50554	91.4	500	1
P51649	P25526	55.3	475	1
Q9ZNZ7	Q43155	84.8	1509	1
P47058	O67050	28.7	140	1
P22133	Q07841	20.1	293	1
P20594	P16066	61	1035	1
O05207	P0AES6	11.3	361	1
P09871	P98073	16.9	587	1
P16641	O15992	42.9	686	1
P04182	P29758	97.7	439	1
O02767	P97562	73.5	681	1
Q14703	Q9WTZ3	96.7	1052	1
P49421	O87703	49.6	657	1
Q9Y948	P0A6L0	22.3	219	1
P11362	Q04589	97.6	822	1
P16885	P19174	51.3	1167	1
P16095	P42630	73.7	454	1
P46734	O09110	96.5	347	1
Q57095	Q9X4Q6	91.9	210	1
P49326	P97872	84	533	1
P17948	P35916	37.5	1253	1
P26918	P52699	20.5	229	1
P23533	P51183	83.1	569	1
P21182	P17707	29.3	324	1
P00586	P25325	58	296	1
P04176	P00439	92.2	451	1
P35610	O88908	45.1	522	1
Q14376	P09147	52.3	336	1
P18961	Q9WVC6	50.2	325	1
P52705	P52704	76.7	257	1
P34163	P15304	9.3	294	1
P04797	P04406	94.2	332	1
Q9ULW8	Q9UM07	55.6	655	1
P98002	P00395	51.3	505	1
O29689	Q9Z1J3	39.2	372	1
P32169	Q58813	14.8	178	1
Q9TRC7	P19801	80.7	743	1
O76240	P50244	70.3	356	1
P23526	P50250	51.2	430	1
P07805	P09057	65.6	403	1
P32166	P32378	13.9	285	1
P39054	P39055	63.9	816	1
P50294	P50295	81.7	290	1
P48596	Q05915	58.9	241	1
P37487	P95765	56.2	309	1
P10481	Q9UQ49	19.1	341	1
P77791	P26841	31.8	88	1
Q58409	Q99798	25.8	402	1
P60174	P00940	89	247	1
P04762	P04040	88.9	527	1
P11154	P32327	92.7	1178	1
P09874	Q9UGN5	38.9	527	1
P36553	P36551	47	288	1
Q56587	Q9KPS2	90.5	414	1
P98194	O75185	66.8	884	1
P13188	P56926	32.3	564	1
P22076	P20418	76.9	126	1
P55772	Q9MYU4	63.8	506	1
Q15131	P48609	43.4	286	1
P93147	P93149	29.9	472	1
P30566	P12047	26.5	419	1
P32491	P32490	55.2	477	1
P00452	P23921	26.7	698	1
P49662	P51878	69.6	372	1
P08515	P56598	59.9	216	1
Q12122	P48570	91	424	1
P50528	P07934	33.3	255	1
Q53554	P80148	44.4	366	1
Q02353	P52850	70	876	1
P07773	P95607	28.9	263	1
P04785	P07237	93.7	507	1
P29144	Q64514	95.3	1249	1
P33124	P33121	65	695	1
P04079	O59072	51.5	306	1
P04043	P55135	9.9	142	1
Q15125	P70245	77.8	230	1
O59147	Q05506	26	549	1
O57978	Q58987	52.8	230	1
P40106	P41277	92.4	250	1
Q08220	P35669	35.3	479	1
P18054	P16050	65.4	662	1
P07686	P49010	29.5	471	1
P30847	P77485	21.4	426	1
P22455	P22607	61.5	788	1
P92939	O23087	65.2	1028	1
Q04829	P11959	49.3	469	1
P10908	P09394	17.3	231	1
P23279	P18485	65.3	482	1
Q39021	Q39024	54.2	356	1
P10056	P05994	80.9	341	1
P15144	P16406	34.1	915	1
P00433	Q05431	21.9	229	1
P30038	P25553	25.2	468	1
P56772	P80244	41.1	189	1
P32947	P06276	24.8	478	1
P00509	P95468	45.2	391	1
P08559	P52903	47	380	1
Q92630	O43781	58.5	576	1
P0A7B5	P32264	33.8	364	1
P75782	P55135	9.9	172	1
O58035	P0A8M3	12.5	190	1
O67463	P0A873	37.2	246	1
Q63980	Q02750	97.7	393	1
P04694	P33447	38.5	401	1
P53730	O13898	11.2	225	1
P25306	P20132	27.2	303	1
Q9R0K7	P11506	95.9	1198	1
P04904	P04903	68.1	220	1
P40351	P38179	10.9	415	1
O02655	P17707	40.9	325	1
O74024	O59650	86.4	419	1
P14868	P04802	57.5	482	1
Q39024	Q39021	54.3	357	1
P51451	P08103	62.3	503	1
O24174	P17202	71.5	497	1
P00730	P09955	41.8	397	1
P74881	Q9X0X3	17.8	580	1
O26328	Q52428	58	430	1
P37563	O67728	24.8	303	1
P76251	P37412	35.3	349	1
P15559	Q64669	86.4	274	1
P24552	P80324	29.8	323	1
P15445	P00598	96.6	118	1
P07861	P08473	94.2	750	1
Q58194	P32440	64.9	338	1
Q9Y9L0	O58966	55.7	213	1
P22983	Q39734	55.4	866	1
P43353	P47740	53	460	1
O95260	Q9Z2A5	80.4	513	1
P0A6W9	P48506	12.3	405	1
O70293	Q63651	46.1	555	1
P19971	P07650	38.3	434	1
Q05469	P16386	86	752	1
P47998	P16703	42.1	298	1
P48567	Q9WZW0	22.3	207	1
P91885	P91887	65.2	940	1
P09841	P51878	10.6	218	1
P50384	P39142	15.8	298	1
Q9ZHI0	O87703	48.4	659	1
P93149	P93147	29.9	472	1
O57861	Q9V2F4	87.2	1430	1
P22303	P23795	92.8	613	1
O29482	Q57834	55.7	304	1
Q47066	P28585	79.3	291	1
O57963	P56926	11.5	275	1
P41216	P18163	94.7	699	1
P97697	P49441	14.1	240	1
P27000	O26157	26.8	266	1
P14920	P00371	84.7	347	1
P37330	P42450	54.8	715	1
P38605	P48450	43.9	688	1
Q38854	P77488	46.5	610	1
Q9R088	P27707	30.6	228	1
P23470	P23469	32	680	1
P05364	P00811	69.2	377	1
P29758	P04182	97.7	439	1
O22446	Q13547	57.1	458	1
O70589	Q13554	43.1	324	1
P56109	Q55664	39.2	305	1
P19449	Q16739	14.1	330	1
P21980	Q08188	37.1	677	1
P21348	Q49168	76.4	297	1
Q9V011	P00959	32.2	664	1
P51183	P23533	83.1	569	1
P53720	Q06063	22.6	286	1
P27619	P39055	66.3	820	1
P20595	P33402	32.8	585	1
Q9S725	Q42524	81.4	554	1
P20901	P0ABH7	63.7	423	1
O64765	O74933	37.2	466	1
P29474	P29473	94.2	1203	1
Q63151	O95573	92.3	720	1
P93836	Q53586	33.3	362	1
P39464	Q08291	29.5	285	1
O88508	P26358	10.4	792	1
P50250	P23526	51.2	430	1
P33315	P23254	71.3	680	1
P06815	P97571	90.3	301	1
P04391	Q51742	39	305	1
Q00722	Q9NQ66	44.8	1130	1
O65355	Q92820	29.9	314	1
P29074	P26045	51	900	1
Q9UBN7	Q9UKV0	39.5	379	1
Q02068	Q03217	54.8	320	1
P09838	P06526	80.1	509	1
O66493	P31104	51.3	384	1
P15042	O87703	48.5	653	1
P55038	Q9ZNZ7	57.9	1540	1
Q9F2F0	O31410	53.6	182	1
P00593	P00592	81.2	144	1
P49862	Q61955	44.4	252	1
Q14318	P45523	21.6	102	1
P15304	P54310	94.4	759	1
P28274	P38627	78.8	566	1
P09960	P19602	92.9	611	1
P15454	Q16774	51.9	179	1
Q58635	Q9UZ14	19.2	350	1
Q56584	Q9X4Q8	90.8	406	1
P23970	P17109	27.5	539	1
Q9ZMW8	O34667	44.5	151	1
O00442	P46849	31	336	1
P18886	P23786	83.5	658	1
O23736	P46309	91.7	514	1
P22057	O09114	88.8	179	1
Q9KPS2	Q56587	90.5	414	1
P14518	P14080	49.3	211	1
Q05769	P35355	96	604	1
P54989	P07740	13.9	332	1
Q9MYU4	P55772	63.8	506	1
P12337	P06276	31.8	514	1
P43619	Q15274	44.1	282	1
Q07510	P30074	16.9	319	1
Q09200	Q00973	86.8	533	1
O94760	P56965	94	285	1
P0AES6	P06786	22.4	521	1
Q9Y5Z0	P56817	47.1	466	1
P50941	Q21929	31.9	237	1
P00450	Q61147	83.3	1060	1
P70313	P29473	92.7	1200	1
Q12320	O24496	31.4	251	1
P32397	P56601	27.7	445	1
P11560	P07955	57.9	432	1
O59650	O74024	86.4	419	1
Q9Z0H0	P50582	20.7	383	1
P14755	P00349	13.5	265	1
P27623	O26010	20.1	119	1
P40719	P45336	43.7	443	1
Q42536	P21218	87.1	401	1
P09989	P24478	96.5	289	1
P22367	Q12053	20.7	1119	1
P00760	P00761	82.2	231	1
Q9UBX1	P25779	42.7	312	1
Q43255	Q43250	57.1	525	1
P46799	P06612	36.4	566	1
P80522	O07835	19.4	187	1
P14904	O36014	32.3	453	1
P26637	P96142	14.6	752	1
P07237	P04785	93.7	507	1
O75715	P21762	10.6	151	1
P54495	O05510	25.5	274	1
P14909	Q56232	29.5	381	1
P81297	P43235	9.1	246	1
P07342	P37251	44.1	560	1
O15217	P04904	54	220	1
Q9UWU1	O66615	33.6	113	1
P22315	P22830	88.1	420	1
P00798	Q06902	66.5	311	1
P30084	P14604	86.8	290	1
Q05431	P00431	36.7	245	1
Q9QXQ1	Q9NP56	91.5	445	1
Q9UKV0	P56524	52.2	933	1
Q9WVT6	Q16790	38.6	307	1
O60476	P31723	31.4	443	1
P09626	P19156	97.5	1033	1
P15019	P53228	68.6	332	1
P17054	P21685	41.4	483	1
P46882	P27338	20	432	1
O35492	P49761	88.4	638	1
P29452	P29466	61.3	400	1
P07001	Q13423	50.1	508	1
P08176	P43235	27.7	307	1
P27362	P00560	60.9	413	1
Q9C0Y4	P56526	43.5	947	1
Q63932	P36507	94	400	1
P31104	O66493	51.3	384	1
P09623	P09622	96.2	509	1
P38576	P50308	49.1	167	1
Q62148	P47895	69.6	511	1
O66990	P77671	27.4	404	1
P47740	P47739	64.7	442	1
P05696	Q9WVC6	39.5	354	1
Q57695	Q9X1K9	48.2	289	1
O06961	Q9WYB1	45.5	388	1
P28002	P45986	51.3	363	1
P98005	P98002	41.4	516	1
O59425	O28362	34.9	81	1
P27487	P22411	88.3	766	1
P39518	O88813	31.9	627	1
O76083	O70628	84.2	512	1
P96142	P93736	36.2	857	1
P12999	P25397	11.5	167	1
P31717	O70310	97.3	496	1
P16426	Q57146	84.6	183	1
P38891	P47176	77	375	1
O24396	Q96529	73.1	476	1
P19840	P07740	26.1	327	1
Q57888	Q58826	21.2	317	1
P31142	P97532	38.6	269	1
P47738	P05091	94.8	516	1
P10297	Q40772	36.7	288	1
Q54801	P13955	30.9	160	1
P13633	P37433	25.3	310	1
P10613	Q64654	35.2	481	1
P27830	Q14376	23.9	311	0
P27988	P07650	8.7	194	0
P43311	P98073	11	99	0
P43341	P53041	10	195	0
Q14197	O88508	9.6	173	0
P12996	Q9S498	17.9	296	0
Q9UNP9	P07363	12.5	104	0
Q9UPE1	O35491	19.3	356	0
P26163	P07328	19.3	380	0
P26164	P07328	13.8	401	0
P26221	P38604	10.4	289	0
P26239	P46467	17	187	0
P26281	P17752	11.8	95	0
Q58027	P06986	11.7	317	0
Q58185	Q00511	10.9	240	0
Q58280	P19499	36	251	0
Q9WYJ7	P22936	32.9	277	0
P20048	O95622	12.6	279	0
Q07356	P32397	15.9	419	0
P44806	P17443	9.1	310	0
P44814	Q9UZ14	15.5	116	0
P44859	Q51792	13.9	241	0
P42785	Q9UHL4	40.2	462	0
P42941	P05030	10.3	205	0
P25665	P32327	9.7	261	0
Q00019	P15169	17.7	80	0
Q00055	P32440	8.6	274	0
Q00441	P00183	21.7	366	0
Q00511	P56740	11.8	114	0
Q00740	P35520	19.3	278	0
P16444	P00883	9.3	271	0
P54997	P30855	10	201	0
P22567	Q9X2A4	28.1	269	0
P22643	P27652	18.1	285	0
P22789	P43411	8	133	0
P22869	P31350	11.1	277	0
Q03266	P0AB80	15.1	192	0
P0ABN1	P70245	12.9	101	0
P0AC38	P08417	37.5	462	0
P32964	Q02068	37.7	350	0
Q57600	P14882	13.8	291	0
P19531	P30920	46.6	699	0
P19636	Q64685	16.7	144	0
P34884	P30046	33.9	114	0
P15474	P11653	14.4	124	0
P15505	Q9Y617	10.4	319	0
P15555	P00811	20.6	332	0
Q59587	P80078	8.8	122	0
Q59639	P54818	10.4	174	0
Q60106	O14773	19.8	505	0
P11444	P08310	25.7	349	0
P11511	Q43250	19.2	468	0
P07862	P25051	27.9	295	0
P80668	O75891	39.2	477	0
Q63342	P48728	22.7	359	0
P11436	Q03217	21.4	257	0
Q04212	P48570	9.7	231	0
Q04609	Q01693	18.8	197	0
P09417	Q01289	10.4	227	0
P09543	Q13574	11	311	0
P09598	P08183	8.6	230	0
P09786	P38627	13.5	190	0
P47180	Q01172	14.7	207	0
P13497	P09871	18.1	422	0
P71447	P40852	20.1	197	0
P72156	Q9Y2T3	17.8	402	0
P11889	O35710	14.8	278	0
Q07982	P25856	9.2	257	0
P0A877	P42390	30.8	259	0
P0A9T0	P33160	26.4	284	0
P56740	P48596	7.4	99	0
P56839	P77541	27	283	0
P06988	Q9WYC9	12.9	348	0
P39466	P09384	9.5	141	0
P39581	P10378	20.1	474	0
P06617	P81383	22.7	439	0
P06621	P44514	20.2	349	0
P35914	Q58595	25.4	278	0
P76558	P00370	10.3	310	0
P77425	P37111	15.7	334	0
P77467	P30084	30.6	253	0
P16932	P53555	26.4	417	0
P17118	P24806	9.6	176	0
P17118	O08590	8.9	230	0
P77541	P56839	27	283	0
P77608	P35505	10.6	198	0
P20580	P28820	37.6	456	0
P20906	P37251	23.6	503	0
P20932	Q9UJM8	31.8	353	0
Q13526	P40818	23.8	52	0
Q13569	P13264	13.8	105	0
P10349	O22446	10.5	85	0
P10378	Q01574	19.6	486	0
P10547	Q43155	5.3	128	0
P51687	P11035	26.8	443	0
P51688	P51691	22	406	0
O32449	P77044	18	266	0
P14882	P24182	47.9	441	0
Q05117	P32962	9	236	0
Q05514	P51183	11.8	253	0
P31414	P08183	10.1	609	0
P31572	O09174	24	367	0
P08458	Q13163	28.7	281	0
P08475	Q08499	11.7	63	0
P52708	P16675	27.5	432	0
P52788	Q9LEL6	12.4	148	0
P23524	Q06210	10.3	258	0
P23616	P08001	16	50	0
P23687	P27487	11.9	621	0
Q43295	P35028	13	152	0
Q46509	P80456	18.2	864	0
P00914	P21865	14.1	245	0
P55881	P49903	17.3	270	0
P56065	P46462	15.7	79	0
P07003	P37063	29.4	564	0
P07062	P28585	10.4	254	0
P07099	P52705	8.9	232	0
P07099	P42785	9.3	340	0
Q51698	Q46509	15.6	513	0
Q51792	P44859	13.9	240	0
Q51947	Q9X1K9	18	282	0
P37528	O65355	12.8	176	0
P37552	P19080	18.8	68	0
P37610	P97571	6.7	148	0
P14020	Q58517	7.2	172	0
P14280	P39116	10.4	267	0
P14300	O88502	11.9	233	0
P32322	Q12122	9.7	301	0
P13674	Q14318	13.4	119	0
P53799	P54748	8.6	288	0
P54350	P11275	22.2	256	0
P54462	P05062	7.2	249	0
P00722	O08590	7.1	304	0
P18548	P42220	57.6	309	0
P18775	O87948	25.5	742	0
O30011	P48570	13.3	172	0
O31440	Q16850	16.7	400	0
O31616	Q63342	23.1	338	0
O31662	P00327	4.8	123	0
P46116	P35576	13	220	0
P46154	Q00796	20.2	342	0
O09175	P09960	35.5	596	0
P22318	Q56584	18.6	74	0
P38913	P04079	12.2	156	0
P38940	P26827	22.3	423	0
P38998	Q08352	16.8	309	0
P39006	P27115	8.4	76	0
P39007	O13898	15.1	240	0
P39049	P98072	5.2	111	0
P24155	P24171	25.5	637	0
P32340	P37062	15.1	322	0
P32461	O66726	11.6	179	0
P10902	P00363	30.9	487	0
P07328	P26163	18.8	378	0
P07330	P18769	26.3	114	0
Q9L5D6	Q92947	8.4	205	0
Q9L9I7	P11154	9.2	311	0
Q9LDH0	P22033	10.2	162	0
O07836	P20132	8.5	117	0
O08912	P55241	9.3	277	0
P30986	P56216	12.2	431	0
P31057	Q9ZFK4	9	212	0
P31116	Q07982	10.1	281	0
P31327	P00968	40.2	1044	0
Q00924	P39633	9	216	0
Q00985	P05326	20.4	280	0
P00644	Q9WVC6	15	141	0
P30138	Q27743	13.7	103	0
Q60352	Q9X2A4	17.6	235	0
P00968	P31327	39.6	1056	0
P02794	P22337	15	169	0
P50264	P19643	19.3	403	0
P0AFG3	P33570	13.8	603	0
P0AFG8	P33570	18.4	629	0
P0AGE9	P53396	30.5	279	0
P46926	O50083	13.7	121	0
Q93099	P42413	8.6	221	0
Q94734	P41222	16.1	179	0
P04964	P04406	8.9	231	0
P04993	Q9UMR2	10.8	344	0
P04994	Q9RHV9	18.6	79	0
P04995	P13382	10.8	395	0
Q9Y2T3	P72156	17.8	402	0
Q9Y3D8	P43346	10.4	160	0
P17854	P49915	13	162	0
P17989	P24806	19.5	172	0
P80563	O87948	23.3	746	0
P80564	P42787	12.6	87	0
P80653	P07872	9.2	203	0
P22320	P19496	24.6	385	0
P22321	P80053	9.7	196	0
P22543	P06784	8.8	462	0
P94571	P35576	14.6	179	0
P94951	P39928	16.3	106	0
P00383	P56255	17.3	65	0
P29946	P76038	10.3	177	0
P30046	P34884	33.9	114	0
P29082	P25500	9.6	80	0
Q01738	P04841	15.1	485	0
Q02189	P36553	9.2	206	0
P21164	P33124	10.9	299	0
P21264	P09029	26.2	337	0
P31891	P19496	20.3	391	0
Q02499	P42850	46.3	109	0
Q02724	Q23977	16.8	260	0
P05314	Q58280	16.2	238	0
P05326	Q00985	20.6	275	0
Q9RGS8	P15586	10.8	337	0
P16640	P37062	21.6	376	0
P16692	Q58897	14.8	221	0
P39315	O24990	9.1	186	0
P39371	Q51705	7.3	314	0
P21513	Q9UKV0	12.7	483	0
P35505	P77608	10.6	198	0
P35520	P47998	36.4	320	0
P0A836	P53396	19.1	365	0
Q16134	P81383	9.5	351	0
O24915	O34925	18.3	214	0
O26010	O24035	9.9	130	0
O26232	Q48907	19.8	191	0
P19080	P37552	19.7	67	0
P36979	P27487	10.5	239	0
P37062	P16640	21	405	0
P37063	P07003	29.4	564	0
P23882	P28037	30.7	292	0
P53550	P42335	14.7	594	0
P53611	P69327	7.9	288	0
P36623	P15309	13	196	0
P08306	Q61147	17.7	75	0
P08310	P11444	25.7	349	0
P08394	P56255	15.6	598	0
P25080	Q46381	10.4	148	0
P25524	P42084	16.7	368	0
P00183	Q00441	21.7	366	0
P00327	P80175	34.3	361	0
P00363	P10902	30.9	487	0
Q59072	Q9Z1J3	14.9	343	0
Q59288	P48450	6.1	255	0
Q59477	P07639	12.8	311	0
P09172	P98072	6.9	362	0
P09347	P80175	26.8	341	0
P42390	P0A877	30.8	259	0
P42415	P37251	23.4	534	0
P42419	O50580	19	251	0
P49903	P55881	17.3	270	0
Q9UBR1	P32961	20.2	300	0
Q9UBR2	P97821	31.5	217	0
Q9UHG3	O24164	14.8	405	0
Q9UHL4	P42785	40	467	0
Q9UHN1	P56206	23	395	0
O35710	P27619	25.5	90	0
P33665	P19686	12.5	139	0
P33767	Q92820	6.6	209	0
Q57609	P16066	14.8	90	0
Q57661	Q9SWE5	15	110	0
Q57705	Q57888	11.6	184	0
Q57843	P58314	33.4	259	0
P24806	P54818	8.8	175	0
P25051	P07862	27.9	295	0
P25052	P27505	17.3	201	0
P40363	P10619	6.3	248	0
P40545	P30140	11.2	195	0
P40852	P71447	20.1	197	0
P40859	Q63342	19.3	365	0
O00167	Q23977	19.4	260	0
O00469	O64765	9.6	218	0
P33025	P14540	7.6	236	0
P33160	P0A9T0	26.4	284	0
Q99487	P23687	8.7	217	0
P22907	P30855	14.8	192	0
P22936	Q9WYJ7	32.9	277	0
P22984	P30855	7.6	311	0
P23234	P37063	17.8	515	0
P76038	P0A7E5	17.6	208	0
P76215	Q01693	9	262	0
O95822	P22567	11.5	132	0
O96017	P22216	27.1	431	0
P00175	Q9UJM8	39	348	0
Q06174	O55137	10.7	206	0
Q06401	P00363	13.3	373	0
P18417	Q51705	9	295	0
P18429	P29318	10.8	158	0
P50582	P06239	11.5	283	0
P50583	Q13907	16	131	0
P50740	P00175	18.8	298	0
P51016	Q58595	20	314	0
P27505	P25052	17.3	201	0
P27652	P22643	18.3	283	0
P42084	P72156	18.5	378	0
P42085	P41216	11.8	151	0
P42106	P75713	12.3	211	0
P42206	P08310	17.5	351	0
P42220	P18548	57.6	309	0
P49426	P14280	11.5	243	0
P16016	O42479	9.5	240	0
P16027	P19573	8.9	369	0
Q01574	P10378	19.6	486	0
P15917	O88502	10.3	375	0
P15925	P28274	11.6	297	0
Q12737	Q12739	18.5	398	0
Q13085	P24182	31	443	0
P12281	P13009	15	89	0
P30307	P15304	14.8	255	0
P30636	P38435	14.6	96	0
P30711	P21161	28.3	216	0
Q06121	Q43157	12.9	224	0
O60704	P16304	11.1	175	0
O60733	Q13574	24	122	0
P73335	Q18677	10.4	244	0
P73832	P29946	18	93	0
P75713	P42106	12	212	0
Q9X2A4	P22567	28.1	269	0
Q9Y2B2	O48741	10.7	117	0
P17554	P08018	6.3	175	0
Q14693	Q23977	14.2	439	0
Q08352	P07001	28.6	352	0
P08690	P00459	11.7	194	0
P24171	P24155	25.5	637	0
P24182	P14882	47.9	441	0
P46452	Q60099	9.9	156	0
Q43157	P32746	10.9	251	0
P07445	P56221	9.7	118	0
P07639	Q59477	13.4	314	0
P52278	P47229	20	257	0
P52391	P31922	9.4	147	0
P52700	O24496	16.3	159	0
P45741	P22337	7.8	272	0
Q9VUF8	P05108	21.9	483	0
P26829	P29509	29.6	300	0
Q50539	P32327	7.8	217	0
Q51507	P37433	14.2	83	0
Q51697	Q46509	36.9	150	0
Q9Z1T6	P51451	10.5	323	0
Q9ZFM2	P05618	10.4	393	0
P22185	P21575	16.6	96	0
P22211	Q23977	13.7	450	0
P22216	O96017	26	444	0
P29372	Q9R0K7	10.5	76	0
O82827	Q12122	9.1	230	0
O86224	P49760	13.2	201	0
O87948	P18775	25.5	742	0
O88351	P25092	15.1	282	0
P35738	Q38854	16.9	306	0
P41543	P04825	10.8	178	0
Q16647	Q64654	19.2	455	0
Q16719	P77806	9.2	348	0
Q16769	Q03154	11.3	257	0
P42593	P09832	16.9	305	0
O14684	Q16873	19.4	126	0
O14735	P97490	12.5	176	0
O14773	Q60106	18.6	508	0
O14832	P18548	11.6	202	0
Q9SWE5	P54616	7.6	182	0
O15294	Q14318	19.7	143	0
P56216	P30986	12.9	449	0
P56221	P11275	10.4	142	0
P10746	P0A786	11	206	0
P98191	P14270	9.6	371	0
P28820	P20580	37.6	456	0
P28829	P10506	28.6	253	0
P28861	P20070	19.4	227	0
P48728	Q63342	22.7	359	0
P28248	P33316	26.3	88	0
P28305	P0AB80	20.1	261	0
P38038	P00388	26.4	586	0
P03962	P11154	11.1	238	0
P80078	P30855	12.5	116	0
P80175	P00327	34.3	361	0
P39730	P56524	13.9	315	0
P39849	P80175	32	361	0
P40034	P45850	12.1	83	0
P40051	O58885	21.2	340	0
P48439	P27773	13.2	115	0
O05701	Q50539	14.1	210	0
P48825	P11498	13.4	238	0
P08954	P10687	13.7	167	0
P09029	P21264	26.2	337	0
P09144	P00395	10.5	429	0
O75844	P00395	11.1	359	0
P00459	P70698	8.9	230	0
P00557	P21803	9.7	268	0
O43123	P56598	13.3	189	0
O43123	P21266	11.7	186	0
O43462	Q00722	10.7	139	0
O50580	P42419	19	251	0
Q09472	Q12923	10	1492	0
Q10714	P24155	13	509	0
P08148	P14646	12.5	40	0
P08164	O59072	19.3	172	0
P08165	P09832	18.1	308	0
P08165	Q05756	16.2	308	0
P08202	P18293	9.8	249	0
P55217	P13254	36.8	385	0
P13009	P52873	13.6	248	0
P13129	O24146	33.7	527	0
P13298	P18163	9.1	162	0
P04425	P52873	9.7	257	0
P58329	P74881	7.8	296	0
P23495	Q55338	10.6	79	0
Q56320	P00175	6.5	194	0
P0A6K6	P15848	9.5	273	0
P0A6L4	Q9JZR4	26.5	287	0
P38230	P00331	23.8	311	0
Q46920	P48596	17.7	103	0
Q48907	Q9JZR4	9.8	192	0
