query	target	pident	ug_alnlen	y_true
O14556	P56649	67.6	330	1
O04904	P05020	53.7	346	1
Q9R088	P27707	30.6	228	1
P05696	Q9WVC6	39.5	354	1
Q57095	Q9X4Q6	91.9	210	1
P21575	P39054	78	851	1
P00727	Q10712	26.9	482	1
P49441	Q59943	10.3	271	1
P14680	Q9Y463	29.4	520	1
P11154	P32327	92.7	1178	1
P21218	Q42536	87.1	401	1
P29477	Q06518	94.1	1144	1
P17811	P09169	47.6	309	1
P34790	P62937	66.8	165	1
Q15067	P07872	88.5	660	1
Q00971	P14756	48.9	488	1
P17948	P35916	37.5	1253	1
P08018	P33886	39.6	556	1
P15280	P23509	81.9	512	1
Q16819	P28825	74.8	745	1
P04072	Q14703	24.7	255	1
P05986	P40376	47.2	387	1
P12425	Q60182	53.5	438	1
P33981	P35761	71.5	831	1
O67050	P47058	28.7	140	1
P26196	P29562	36.9	377	1
P54965	Q13510	13.8	209	1
P54455	O26010	17.6	152	1
P04062	P17439	86.4	515	1
P54310	P15304	94.4	759	1
P37487	P95765	56.2	309	1
Q9FV53	Q9HBH1	30.9	216	1
P32755	P32754	89.8	393	1
Q06749	O52195	62.7	361	1
P20132	P09367	75.2	327	1
Q15274	P43619	43.7	285	1
P39524	P98200	43.8	1098	1
P38659	P13667	88.4	629	1
Q58661	O64903	46.4	140	1
P14909	P77806	24.3	378	1
P55264	P55263	91.1	361	1
P08017	P69327	33.1	422	1
Q01172	P39116	17.4	321	1
P52878	Q59196	18.5	332	1
O35831	P48609	55.3	284	1
Q9KPS1	Q56586	86.5	446	1
P00722	P00723	28.3	932	1
P17952	P45066	66.2	472	1
Q9UX83	P35028	66.6	194	1
P49759	O35493	79.2	479	1
Q9TVW2	Q9SF85	33	323	1
Q43155	P23225	83	1515	1
P11446	P44801	15.3	289	1
P30855	P16575	27.4	1169	1
P00751	P04186	83.9	761	1
P52903	P08559	47	380	1
P00433	Q02567	14.7	272	1
P05156	Q61129	68.2	582	1
P38698	P95765	17	294	1
P37563	O67728	24.8	303	1
P51567	P49760	41.4	395	1
Q06278	P48034	86.8	1338	1
Q08462	P26769	95.3	1085	1
P18798	P22869	13.7	313	1
Q13946	Q9QXQ1	58	438	1
Q59517	P28585	42.1	285	1
O00408	Q01062	92.2	910	1
P11936	P49183	78.5	284	1
P09148	Q03249	55.6	344	1
Q08499	P14270	97	803	1
P80147	P50554	91.4	500	1
Q55276	Q38932	33.8	403	1
P48491	P60174	60.7	245	1
P56076	Q10657	30.9	222	1
P10515	P19262	25.2	426	1
P24300	P15587	94.3	387	1
P26358	O88508	10.6	788	1
P04079	O59072	51.5	306	1
O52195	O50660	86.5	372	1
Q04804	P30847	21.5	396	1
Q59587	P50861	17.9	125	1
P50250	P23526	51.2	430	1
O28190	Q58822	45.7	305	1
Q9Y5Z0	P56817	47.1	466	1
P05994	P10056	80.9	341	1
P22304	P15586	17.7	440	1
O31618	P30139	48.4	251	1
P00374	P00375	89.8	187	1
Q40577	Q39761	46.6	542	1
P21860	P48025	32.8	277	1
Q64230	P28825	87.1	746	1
P29562	P38919	68.3	388	1
P05062	P00883	69.7	364	1
Q9NQ66	P10687	97.3	1216	1
P22310	P35503	93.2	534	1
P00742	P08709	37.5	406	1
P42126	P23965	74.5	282	1
Q9UGN5	P09874	40.5	516	1
P00491	P55859	86.5	289	1
O05510	P19367	8.3	276	1
Q12923	P17706	32.1	280	1
P98200	Q9NTI2	94.5	1144	1
P49050	P08619	45.2	828	1
P00959	Q9V011	32.2	664	1
P28784	P95493	60	731	1
Q23270	Q14353	9.9	198	1
P27896	P21865	17	339	1
P53720	Q06063	22.6	286	1
P00736	P09871	37.3	664	1
O29313	Q9HH09	43.6	457	1
P49333	P16575	20.5	526	1
P14679	P11344	85.7	529	1
P35164	P23545	26.9	548	1
Q58826	Q57888	21.2	317	1
P16386	Q05469	86	752	1
P17443	P36511	12.3	326	1
P53629	O75907	18.7	429	1
Q9X017	P10442	47.3	181	1
P39042	P0AEB2	28.8	273	1
O09174	P70473	89.5	381	1
O64765	O74933	37.2	466	1
P54707	P19156	63.2	1032	1
Q9S400	Q9R4E4	41.2	421	1
P08842	P34059	29.1	470	1
Q56587	Q9KPS2	90.5	414	1
P19156	P09626	97.5	1033	1
P37869	P09104	51.2	414	1
O24164	P56601	25.9	457	1
P30996	Q00496	60.1	1244	1
P37765	P32684	30.9	245	1
Q9SGC1	Q9SCY0	58.1	556	1
Q08647	Q57261	16.6	302	1
P00749	P00750	38.6	391	1
P70881	Q26998	35.7	205	1
P22288	Q05915	96.2	241	1
P56206	O23627	28.2	466	1
P51178	P10688	91.2	756	1
P00729	P16675	29	369	1
P04694	P33447	38.5	401	1
P23254	P33315	71.3	680	1
P07363	P09384	84.6	654	1
P14133	P37064	82.6	542	1
P39844	P39045	44.2	464	1
P00371	P14920	84.7	347	1
P32684	P37765	30.9	245	1
Q61214	Q9Y463	59.8	623	1
Q9V011	P00959	32.2	664	1
P35704	P32119	93.4	198	1
P16276	Q99798	96.9	779	1
P29930	P31570	39.8	194	1
P36888	P05532	29.4	901	1
P16675	P10619	86.8	474	1
P06814	P17655	94	420	1
O55143	P04191	84.3	994	1
P25092	P16066	29.9	929	1
Q51705	P94127	86.5	642	1
Q05915	P22288	96.2	241	1
Q9Y5K5	P15374	25.5	209	1
P26637	P96142	14.6	752	1
O28050	O59651	54.9	717	1
P38627	P28274	78.8	566	1
P19938	P0AB80	27.8	268	1
Q08188	P21980	37.1	677	1
O74025	Q58923	56.1	219	1
P70080	P17752	86.8	439	1
P09838	P06526	80.1	509	1
P19499	P80490	54.3	280	1
P19808	Q57695	36.9	285	1
P00950	P36623	40.3	202	1
Q59699	Q18677	44	495	1
P04799	P10632	28.9	469	1
P12337	P06276	31.8	514	1
P14385	Q9LEL6	11.9	146	1
P35187	P15043	28.1	608	1
P17706	P18031	62.6	332	1
P07711	O60911	77.2	333	1
P26876	P08658	43.6	284	1
Q12674	P98200	27.3	1074	1
P52706	O24243	75.6	557	1
P00563	P06732	96.5	381	1
P50442	P50440	95.5	423	1
P00915	P16015	55.1	259	1
Q9C0Y4	P56526	43.5	947	1
Q9X1K9	Q57695	48.2	289	1
Q01693	P80561	19.4	371	1
P70288	Q13547	85.5	478	1
Q9YGI5	P11936	58.7	281	1
O95498	O95497	63.7	493	1
P30949	P24630	58.5	424	1
P96113	Q9FUZ2	35.9	162	1
O15269	O15270	26.6	382	1
Q01064	Q01065	95.8	535	1
P09394	P10908	17.4	227	1
P15907	Q64685	79.5	403	1
P25397	P25087	17	147	1
P32961	P32962	90	339	1
P12999	P25087	19.2	147	1
P17967	P55059	39.3	453	1
O00442	P46849	31	336	1
P32490	P32491	58.3	495	1
P08524	P14324	44.1	347	1
Q27743	Q07841	28.8	295	1
P09646	P00651	52.2	129	1
P06875	Q9L5D6	16.5	659	1
P04717	P00875	94.3	475	1
Q9LEL5	Q9LEL6	52.6	338	1
Q9JIY5	P20231	13.8	226	1
P35355	Q05769	96	604	1
O24174	P17202	71.5	497	1
P16603	P16435	31.3	643	1
Q9UBX1	P25779	42.7	312	1
P55265	P78563	25.8	683	1
Q03471	O22340	10.2	271	1
P28274	P38627	78.8	566	1
P52705	P52704	76.7	257	1
P13981	P23793	26.2	395	1
P49421	O87703	49.6	657	1
P00750	P11214	80	558	1
Q12069	P53294	31.4	338	1
P48729	P29295	61.6	305	1
P22303	P23795	92.8	613	1
Q9NTI2	P98200	94.5	1148	1
Q08493	P54748	63.3	689	1
P50384	P39142	15.8	298	1
O09171	Q93088	92.5	402	1
P0AE18	P53582	46.6	255	1
Q60048	O32220	32.5	699	1
Q04829	P11959	49.3	469	1
Q55168	Q9RZA4	33.3	700	1
Q01647	P30694	94.5	966	1
P00655	P09646	18	127	1
P16435	P00388	92.4	677	1
P44801	P0A9Q9	72	366	1
P17752	P70080	85.8	444	1
Q9WZC6	P82385	56.3	123	1
P56817	P56818	96.4	501	1
Q64687	Q92185	91.5	355	1
P12532	P11009	79.1	417	1
P53128	Q10258	47.1	583	1
Q29551	P55809	89.8	520	1
P43411	P43408	74.4	192	1
P08838	P23533	66.8	567	1
Q9WTZ3	Q14703	96.7	1052	1
P26997	P15587	57.8	381	1
O60547	P27830	20.8	316	1
P0A9M0	P37945	55.2	772	1
P36537	P16662	87.5	528	1
P28002	P45986	51.3	363	1
P48609	O35831	54.7	281	1
P47895	Q62148	69.2	510	1
O24146	Q9S725	72	540	1
P17411	O33830	20.8	423	1
P54989	P07740	13.9	332	1
Q52880	P07363	35.3	642	1
P97564	P10349	10.2	380	1
P23381	P32921	90	471	1
P19456	P05030	35.5	827	1
P07154	P06797	94.3	334	1
P16897	P62593	41	282	1
P82385	O58810	74.1	115	1
P38604	P48450	39.4	702	1
P45563	P46354	45.2	264	1
P27000	P56926	22.8	266	1
O58214	Q9UYD1	81.8	192	1
O24990	P54616	44.5	255	1
P04830	P30921	66.5	713	1
Q9R117	P03949	32.3	264	1
P14540	P56109	20.9	281	1
P72181	P24474	62.3	568	1
P29208	P09104	10.8	261	1
P49914	P75430	18.2	160	1
P48449	P48450	84.3	732	1
P11652	P22033	21.4	597	1
Q61129	P05156	68.2	582	1
Q64685	P13721	94	403	1
Q14123	Q61481	66.1	536	1
Q47066	P28585	79.3	291	1
O04905	P20425	55.3	182	1
Q9UQ49	P10481	19.1	341	1
P50579	P38062	94.9	478	1
P04806	P33284	70.7	484	1
P23291	P48729	53.7	301	1
P27830	Q14376	23.9	311	0
P27988	P07650	8.7	194	0
P43311	Q08211	12.7	94	0
P43341	P53041	10	195	0
Q14197	O88508	9.6	173	0
P12955	P40051	21.1	405	0
Q9UPE1	P51567	20.7	374	0
P26164	P07328	13.8	401	0
P26221	P38604	10.4	289	0
P26281	P17752	11.8	95	0
Q58027	P06986	11.7	317	0
Q58185	Q00511	10.9	240	0
Q58280	P19499	36	251	0
P20048	O95622	12.6	279	0
Q07538	Q9Z188	31.7	342	0
P44806	P17443	9.1	310	0
P44859	Q51792	13.9	241	0
O73888	P46436	41.3	197	0
P42785	Q9UHL4	40.2	462	0
P42941	P05030	10.3	205	0
P25665	P32327	9.7	261	0
Q00019	P15169	17.7	80	0
Q00441	O34926	24.2	379	0
Q00511	P56740	11.8	114	0
Q00740	P35520	19.3	278	0
P16444	P00883	9.3	271	0
P54997	P16575	13.1	235	0
P22567	P95474	12.9	239	0
P22643	P27652	18.1	285	0
Q03266	P0AB80	15.1	192	0
P0ABN1	P70245	12.9	101	0
P0AC38	P08417	37.5	462	0
P32964	Q02068	37.7	350	0
Q57600	P14882	13.8	291	0
P19531	P30920	46.6	699	0
P19636	Q64685	16.7	144	0
P34884	P30046	33.9	114	0
P15474	P11653	14.4	124	0
P15505	Q9Y617	10.4	319	0
P15555	P00811	20.6	332	0
Q60106	Q01693	46.6	102	0
P11444	P08310	25.7	349	0
P11511	Q43250	19.2	468	0
Q9M9K1	P34059	10.5	290	0
P07773	P16870	12	82	0
P07862	P25051	27.9	295	0
P80668	O75891	39.2	477	0
Q63342	P48728	22.7	359	0
P11436	Q03217	21.4	257	0
P11439	P10844	10.9	131	0
Q04212	P48570	9.7	231	0
Q04609	Q01693	18.8	197	0
Q04750	Q10156	5.2	230	0
P09417	Q01289	10.4	227	0
P09598	P08183	8.6	230	0
P09786	P38627	13.5	190	0
P09788	P30986	12	415	0
P47180	Q01172	14.7	207	0
P71447	P40852	20.1	197	0
P72156	Q9Y2T3	17.8	402	0
Q07982	O32223	18.2	318	0
P0A877	P42390	30.8	259	0
P0A9T0	P33160	26.4	284	0
P56740	P48596	7.4	99	0
P56839	P77541	27	283	0
P06988	Q9WYC9	12.9	348	0
P39466	P09384	9.5	141	0
P39581	P10378	20.1	474	0
P06279	P30920	20.3	386	0
P06621	P44514	20.2	349	0
P35790	Q04589	10.5	324	0
P35816	P23509	8	87	0
P35914	Q58595	25.4	278	0
P76473	O13898	9.9	233	0
P77425	P37111	15.7	334	0
P77467	P30084	30.6	253	0
P16932	P22256	28.1	415	0
P17118	P24806	9.6	176	0
P17169	P00497	20.1	313	0
O24035	P0AGJ9	9.5	232	0
P77541	P56839	27	283	0
P77608	P35505	10.6	198	0
P20580	P28820	37.6	456	0
P20906	P37251	23.6	503	0
P20932	Q9UJM8	31.8	353	0
Q13526	P40818	23.8	52	0
Q13569	P34791	8.1	86	0
P10349	O22446	10.5	85	0
P10378	Q01574	19.6	486	0
P10547	Q43155	5.3	128	0
P51687	P11035	26.8	443	0
P51688	P51691	22	406	0
P51853	P37251	21.9	515	0
P51857	P45376	48.2	314	0
O32223	Q07982	18.2	331	0
O34926	Q00441	24.2	379	0
P14882	P24182	47.9	441	0
Q05115	Q00924	19	207	0
Q05117	P32962	9	236	0
Q05514	P51183	11.8	253	0
P31414	P08183	10.1	609	0
P08458	Q13163	28.7	281	0
P08475	Q08499	11.7	63	0
P52708	P16675	27.5	432	0
P52788	Q9LEL6	12.4	148	0
P23524	P17169	9.1	259	0
P23687	P27487	11.9	621	0
Q43295	Q12650	37	178	0
Q46509	P80456	18.2	864	0
P55881	P16456	17.2	282	0
P56065	O87948	14.8	50	0
P56081	Q59477	14.5	278	0
P07003	P37063	29.4	564	0
P07099	P52705	8.9	232	0
P07099	P42785	9.3	340	0
Q51698	Q46509	15.6	513	0
Q51792	P44859	13.9	240	0
Q51947	Q9X1K9	18	282	0
P05055	P21513	28.5	70	0
P05164	P80025	49.5	706	0
P37334	P07445	13.8	114	0
P37552	P19080	18.8	68	0
P14020	P0A6V1	12.4	202	0
P14280	P39116	10.4	267	0
P14300	O88502	11.9	233	0
P32322	Q12122	9.7	301	0
P13674	Q14318	13.4	119	0
P13702	Q60182	8.3	261	0
P53799	P54748	8.6	288	0
P54350	P11275	22.2	256	0
P54462	P05062	7.2	249	0
P18548	P42220	57.6	309	0
P18775	O87948	25.5	742	0
O30011	P48570	13.3	172	0
O31440	Q16850	16.7	400	0
O31616	Q63342	23.1	338	0
O31662	P00327	4.8	123	0
P46116	P35576	13	220	0
P46154	Q00796	20.2	342	0
P21964	P49327	12.5	151	0
O09175	P09960	35.5	596	0
O13345	P04799	19.3	471	0
P54871	Q07510	15.6	305	0
P22317	Q9KPS1	11.9	301	0
P22318	Q56584	18.6	74	0
P22319	P19498	24.4	144	0
P38913	P04079	12.2	156	0
P38940	P26827	22.3	423	0
P38998	Q08352	16.8	309	0
P39006	P27115	8.4	76	0
P39007	O13898	15.1	240	0
P39049	P05656	5.2	130	0
P24155	P24171	25.5	637	0
P32340	P37062	15.1	322	0
P32461	O66726	11.6	179	0
P10902	P00363	30.9	487	0
P07328	P26164	13.8	401	0
P07330	P18769	26.3	114	0
Q9L9I7	P11154	9.2	311	0
O08912	P55241	9.3	277	0
P30986	P09788	12.9	424	0
P31057	Q9ZFK4	9	212	0
P31327	P00968	40.2	1044	0
Q00924	Q05115	19	207	0
Q00985	P05326	20.4	280	0
P00644	Q9WVC6	15	141	0
P30138	Q27743	13.7	103	0
P00968	P31327	39.6	1056	0
P02794	P22337	15	169	0
P50264	P19643	19.3	403	0
P0AFG3	P29401	10.7	557	0
P0AFG8	P29401	17.1	603	0
P46926	O95336	18	230	0
P46964	P14280	10.6	128	0
P46976	P43123	7.2	172	0
P47096	P40034	10.5	79	0
P47154	Q04400	8.1	185	0
Q93099	P42413	8.6	221	0
Q94734	P41222	16.1	179	0
P04964	P04406	8.9	231	0
P04994	Q9RHV9	18.6	79	0
P04995	P13382	10.8	395	0
Q9Y2T3	P72156	17.8	402	0
Q9Y3D8	P43346	10.4	160	0
P17989	P24806	19.5	172	0
P80563	O87948	23.3	746	0
P80564	P42787	12.6	87	0
P80644	P00388	15	155	0
P80653	P07872	9.2	203	0
P22320	P19496	24.6	385	0
P22321	P94951	13.2	187	0
P22543	P06784	8.8	462	0
P94571	P35576	14.6	179	0
P94951	P39928	16.3	106	0
P00383	P56255	17.3	65	0
P29946	P76038	10.3	177	0
P30046	P34884	33.9	114	0
P29082	P25500	9.6	80	0
Q01738	P04841	15.1	485	0
Q02189	P36553	9.2	206	0
P21164	O95573	9.6	296	0
P21264	P09029	26.2	337	0
P31891	P19496	20.3	391	0
Q02499	P42850	46.3	109	0
Q02724	Q23977	16.8	260	0
P05314	Q58280	16.2	238	0
P05326	Q00985	20.6	275	0
P05656	Q00496	8.5	283	0
Q9RFD6	P28274	13.3	228	0
Q9RGS8	P15586	10.8	337	0
Q9RW45	P72156	16.8	338	0
P16640	P37062	21.6	376	0
P39112	P15304	11.4	399	0
P39315	P40288	12.6	198	0
P39371	Q51705	7.3	314	0
P21513	Q9UKV0	12.7	483	0
P35505	P77608	10.6	198	0
P35520	P47998	36.4	320	0
P0A836	P53396	19.1	365	0
Q15392	P30986	13	331	0
Q16134	P81383	9.5	351	0
O24915	O34925	18.3	214	0
O26010	O24035	9.9	130	0
O26232	Q48907	19.8	191	0
P19080	P37552	19.7	67	0
P19449	O66914	10.3	180	0
P37062	P16640	21	405	0
P37063	P07003	29.4	564	0
P23830	Q53728	14.4	347	0
P23882	P28037	30.7	292	0
P53215	P21932	12.3	121	0
P53550	P42335	14.7	594	0
P08011	O14684	37.3	146	0
P08306	Q61147	17.7	75	0
P08310	P11444	25.7	349	0
P08394	P56255	15.6	598	0
P32477	Q08462	6.9	144	0
P25080	Q46381	10.4	148	0
P25081	P38435	14.8	66	0
P25524	P42084	16.7	368	0
P00327	P80175	34.3	361	0
P00363	P10902	30.9	487	0
Q59072	Q55793	16.6	321	0
Q59477	P56081	15	278	0
P09172	P11362	7.6	416	0
P42390	P0A877	30.8	259	0
P42413	P42106	11.1	207	0
P42415	P37251	23.4	534	0
P42419	O50580	19	251	0
P49789	P07902	21.8	119	0
Q9UBR1	P32961	20.2	300	0
Q9UBR2	P97821	31.5	217	0
Q9UHG3	O24164	14.8	405	0
Q9UHL4	P42785	40	467	0
Q9UHN1	P56206	23	395	0
O35710	P11936	14.6	233	0
P33665	P19686	12.5	139	0
P33767	Q92820	6.6	209	0
Q57609	P16066	14.8	90	0
Q57661	Q9SWE5	15	110	0
Q57843	P58314	33.4	259	0
P24806	P54818	8.8	175	0
P25051	P07862	27.9	295	0
P25052	P22243	8.9	199	0
P40363	P10619	6.3	248	0
P40545	P0A877	10.5	186	0
P40852	P71447	20.1	197	0
P40859	Q63342	19.3	365	0
O00167	Q23977	19.4	260	0
O00469	O64765	9.6	218	0
P33025	P14540	7.6	236	0
P33160	P0A9T0	26.4	284	0
Q99487	P23687	8.7	217	0
P22907	P16575	13.3	177	0
P22936	O50580	12.9	244	0
P22984	Q9X0Z9	33.5	424	0
P23234	P37063	17.8	515	0
P76038	P0A7E5	17.6	208	0
P76215	Q01693	9	262	0
P76270	Q01062	15.7	145	0
O95336	P46926	18	230	0
P00175	Q9UJM8	39	348	0
Q06174	P47229	16	221	0
Q06401	P00363	13.3	373	0
P18417	Q51705	9	295	0
P50583	Q13907	16	131	0
P50740	P00175	18.8	298	0
P51016	Q58595	20	314	0
P27652	P22643	18.3	283	0
P42084	P72156	18.5	378	0
P42106	P42413	10.7	207	0
P42206	P08310	17.5	351	0
P42220	P18548	57.6	309	0
P16027	P19573	8.9	369	0
Q01401	P38940	14.3	495	0
Q01574	P10378	19.6	486	0
P15917	O88502	10.3	375	0
Q13085	P24182	31	443	0
P12281	P13009	15	89	0
P30307	Q61214	15.8	241	0
P30636	P38435	14.6	96	0
Q06121	Q43157	12.9	224	0
P00862	P97571	6	82	0
P81453	P11362	13.6	175	0
Q58504	O28190	20.5	268	0
O60704	P16304	11.1	175	0
O60733	Q13574	24	122	0
P73335	Q18677	10.4	244	0
P73832	P29946	18	93	0
Q9X0Z9	P22984	33.5	424	0
Q9XDH5	Q52428	16.9	89	0
Q9Y2B2	O48741	10.7	117	0
P17554	P08018	6.3	175	0
P17560	P48450	11.2	292	0
Q14693	Q23977	14.2	439	0
Q08352	P07001	28.6	352	0
P08690	P35503	10.8	374	0
Q53728	P23830	14.2	347	0
P24171	P24155	25.5	637	0
P24182	P14882	47.9	441	0
Q42843	O67049	13.5	153	0
Q43157	P32746	10.9	251	0
P07648	P03018	10.7	586	0
P52278	P47229	20	257	0
P52391	P31922	9.4	147	0
P45741	P16575	10.9	249	0
Q9VUF8	P05108	21.9	483	0
P26829	P29509	29.6	300	0
Q50539	P32327	7.8	217	0
Q51507	P37433	14.2	83	0
Q51697	Q46509	36.9	150	0
P27115	P44490	9.7	189	0
Q9Z0H0	Q63932	12.5	334	0
Q9Z1T6	P51451	10.5	323	0
Q9ZFM2	P05618	10.4	393	0
P22185	P21575	16.6	96	0
P22211	Q23977	13.7	450	0
P22216	P07934	29.3	267	0
P22256	P16932	27.4	411	0
Q9HZN8	Q12650	12.6	156	0
P29372	P40562	4.3	91	0
O82827	Q12122	9.1	230	0
O86224	P49760	13.2	201	0
O87948	P18775	25.5	742	0
O88351	P08069	15.9	339	0
P35738	Q38854	16.9	306	0
P41543	O09175	10.4	186	0
Q16647	Q64654	19.2	455	0
Q16719	P77806	9.2	348	0
Q16769	Q03154	11.3	257	0
O50584	P31013	11	326	0
P42593	P09832	16.9	305	0
O14684	P08011	37.5	145	0
O14735	P97490	12.5	176	0
O14832	P18548	11.6	202	0
Q9SD76	Q01647	8.1	554	0
Q9SWE5	P54616	7.6	182	0
O15294	Q14318	19.7	143	0
P56221	P11275	10.4	142	0
P10746	P0A786	11	206	0
P98191	P14270	9.6	371	0
P28820	P20580	37.6	456	0
P28829	P10506	28.6	253	0
P28861	P20070	19.4	227	0
P48728	Q63342	22.7	359	0
P28248	P06968	23.3	88	0
P28305	P0AB80	20.1	261	0
P38038	P00388	26.4	586	0
Q12320	P54548	14.3	137	0
P03962	P11154	11.1	238	0
P80025	P05164	49.5	706	0
P80078	P30855	12.5	116	0
P80175	P00327	34.3	361	0
P39730	P56524	13.9	315	0
P39849	P80175	32	361	0
P40034	P45850	12.1	83	0
P40051	P12955	21.1	401	0
P48439	P27773	13.2	115	0
O05701	Q50539	14.1	210	0
P49010	P15587	10	274	0
P08954	P10687	13.7	167	0
P09029	P21264	26.2	337	0
P09144	P00395	10.5	429	0
P43490	P60174	10.6	194	0
P43567	P18485	10.9	326	0
P00557	P21803	9.7	268	0
Q02795	P11362	12.3	141	0
O43123	P56598	13.3	189	0
O43123	P21266	11.7	186	0
O43462	Q16513	9.6	300	0
O50580	P42419	19	251	0
Q09326	P39669	7.6	224	0
Q09472	Q12923	10	1492	0
Q10714	P24155	13	509	0
P08148	P14646	12.5	40	0
P08165	P09832	18.1	308	0
P08165	Q05756	16.2	308	0
P08178	P55881	16.2	296	0
P08202	P18293	9.8	249	0
P55217	P13254	36.8	385	0
P13009	P52873	13.6	248	0
P13254	P55217	37.5	387	0
P58329	P74881	7.8	296	0
P23495	Q55338	10.6	79	0
Q55793	Q16719	12.3	385	0
Q56320	P00175	6.5	194	0
P09933	P05164	43.5	683	0
P0A6K6	P15848	9.5	273	0
P0A6L4	Q9X1K9	26.9	285	0
P38230	P00331	23.8	311	0
Q46920	P48596	17.7	103	0
Q48485	P56601	11.2	360	0
Q48907	O26232	19.8	191	0
