query	target	pident	ug_alnlen	y_true
P13382	P95690	15.8	777	1
Q01062	O00408	92.2	910	1
Q14123	Q61481	66.1	536	1
Q07343	P14646	96.6	736	1
P08897	P18291	27.5	236	1
P06968	P33316	30.8	140	1
O70293	Q63651	46.1	555	1
P75823	O07051	52.8	332	1
Q10156	P51567	36.4	417	1
O59072	P04079	51.5	306	1
P49760	O35491	96.6	498	1
P30041	O77834	95	224	1
P32477	P48506	39.6	612	1
P00509	P95468	45.2	391	1
P30140	Q9S498	88.8	377	1
O42479	P22830	80.9	401	1
Q9UK80	P40818	24.6	513	1
P80490	P19499	54.3	280	1
Q56232	P14909	29.7	378	1
P35510	P45724	91	710	1
P27213	Q03393	81.2	144	1
Q16288	Q91044	88.3	825	1
P08417	P07954	65.1	487	1
O95573	Q63151	92.3	720	1
Q19564	P14920	30	318	1
P33317	P33316	52.7	143	1
P07740	P19839	85.3	355	1
Q60490	Q15125	73.8	226	1
Q64687	Q92185	91.5	355	1
P42404	Q58644	33.8	173	1
P00371	P14920	84.7	347	1
P30566	P12047	26.5	419	1
Q43255	Q43250	57.1	525	1
P42787	P15169	42.8	379	1
Q9X4Q6	Q57095	91.9	210	1
P0AB91	Q9ZFK4	12.8	239	1
P13006	P81156	64.7	584	1
P81717	P75820	22.4	132	1
P13188	P56926	32.3	564	1
P19754	Q08828	91.7	1119	1
P29074	P26045	51	900	1
Q07510	P30074	16.9	319	1
O87703	P49421	49.6	657	1
P17948	P35916	37.5	1253	1
Q62148	P47895	69.6	511	1
P17182	P06733	94.7	434	1
O31410	Q9F2F0	53.6	182	1
Q49610	P21348	61.6	293	1
P28300	P16636	85.1	411	1
Q08713	P80857	84.8	211	1
P80857	Q08713	84.8	211	1
P15309	P24031	13	329	1
P38793	Q58293	16.3	323	1
P27000	O26157	26.8	266	1
P14680	Q9Y463	29.4	520	1
Q05755	P09831	44.6	1466	1
Q48296	Q51742	46.8	292	1
Q9UYD1	O58214	81.8	192	1
P36557	P30844	85.6	356	1
P21397	P21396	87.2	526	1
P04190	P52699	33.7	229	1
Q56587	Q9KPS2	90.5	414	1
P39116	Q01172	17.9	324	1
P48999	P12527	97.6	673	1
P12758	O34925	27.1	227	1
P14743	O70310	40.1	410	1
P22518	P49759	89.4	483	1
P06733	P17182	94.7	434	1
P33124	P33121	65	695	1
P22307	P32020	89.2	547	1
Q59699	Q18677	44	495	1
P39453	P30855	25.1	484	1
P09606	P15105	96.5	373	1
P07101	P04177	83.7	497	1
Q63042	P55789	72.8	197	1
P80064	Q53586	30	341	1
P49327	P22367	15.9	1523	1
P26827	P30921	68	709	1
P29350	Q06124	54.4	587	1
P11446	P23247	19.2	282	1
P06797	P07154	94.3	334	1
P12295	P13051	57.1	216	1
P29853	P53051	7.3	391	1
P0A6V1	P39669	57.2	412	1
P25814	P21513	18.3	72	1
Q9Y617	Q96255	50.4	362	1
Q51344	P0A9Q9	69.2	366	1
P10724	P94494	42.1	377	1
P21266	P46439	71.8	217	1
P12676	P22637	58.7	501	1
P94494	P10724	41.9	379	1
P00942	P60174	52.8	247	1
O15496	P24027	34.1	120	1
Q05469	P16386	86	752	1
Q03469	P56868	33.9	248	1
P17411	O33830	20.8	423	1
O81346	P93147	24.8	485	1
O09127	P54759	54.9	975	1
P18242	P24268	90.9	407	1
P04802	P14868	57.5	482	1
P05532	P36888	29.5	909	1
P31434	Q9P999	21.5	649	1
O75106	Q16853	65.3	754	1
P13444	P31153	84.3	395	1
Q9NQ66	P10687	97.3	1216	1
P32961	P32962	90	339	1
P36553	P36551	47	288	1
P56709	Q9HH07	78.1	553	1
Q63980	Q02750	97.7	393	1
Q58987	O57978	52.8	230	1
P19866	P25856	81.1	393	1
P07964	P11562	56.2	245	1
Q07661	P15531	60.1	147	1
Q01693	P80561	19.4	371	1
P10506	Q63932	39	330	1
P31214	P24008	43.6	242	1
P55939	Q38882	91.6	810	1
Q43908	Q9Y600	27.3	454	1
Q01532	Q13867	38.4	443	1
P11801	P11275	37.6	289	1
P00654	P00651	30	99	1
P00560	P27362	60.9	413	1
P12999	P25087	19.2	147	1
P32660	P98200	32.4	1096	1
P35187	P46063	33.4	621	1
Q9LEL5	Q9LEL6	52.6	338	1
P0A7E1	P32746	38	320	1
P52687	P77510	40.7	544	1
Q91604	Q38997	28.5	342	1
P50285	P36365	94.5	532	1
P46925	P39898	65.5	452	1
Q03018	P95493	13.6	226	1
P16635	Q04760	58.3	156	1
Q14289	P54762	40.2	266	1
P47739	P30838	80.3	453	1
P51567	P49760	41.4	395	1
P29475	P29476	93.5	1429	1
P15042	O87703	48.5	653	1
P50336	P56601	28.2	440	1
P54150	Q9UJ68	39.5	191	1
P13702	Q59468	21.9	339	1
Q9X4Q7	Q56589	94.9	198	1
O00746	P15531	57.5	146	1
P41242	P42679	87.1	505	1
P97564	P10349	10.2	380	1
O04905	P20425	55.3	182	1
P07688	P07858	83.5	335	1
Q03145	P29317	92.7	975	1
P09467	P00636	89.9	338	1
Q60860	Q16873	88	150	1
P15640	O66949	53.5	419	1
P04035	P00347	93	887	1
O58321	O07883	55.7	202	1
P37433	P13633	25.3	310	1
P40818	Q9UK80	24.6	525	1
P32754	P32755	89.8	393	1
Q53591	Q54873	48.6	958	1
P21890	Q55318	56.4	412	1
P16435	P00388	92.4	677	1
P05654	O66726	40.9	280	1
P41562	P33198	70	407	1
P17988	P50225	78.6	291	1
P44801	P0A9Q9	72	366	1
P13674	O00469	16.5	154	1
Q02108	P19686	89.1	689	1
P19938	P0AB80	27.8	268	1
O95622	Q04400	95.4	1259	1
Q04589	P11362	97.6	822	1
P05062	P00883	69.7	364	1
P12047	Q9X0I0	51.2	427	1
P0A1P6	P77961	55.6	469	1
P35503	P22310	93.2	534	1
P25704	P17182	83.6	434	1
O23736	P46309	91.7	514	1
Q46495	P22076	71.4	126	1
P27619	P39055	66.3	820	1
O60911	P07711	77.2	333	1
P17597	P37251	45.9	564	1
P77671	Q59699	27.2	436	1
P19643	P56560	86.5	520	1
P04830	P30921	66.5	713	1
P53701	P53702	84.1	268	1
Q00971	P14756	48.9	488	1
P46462	Q9UBP0	34.6	279	1
P54149	Q9UJ68	88.5	233	1
Q05116	Q02750	91.6	393	1
P22315	P22830	88.1	420	1
P80507	O59570	46.9	165	1
Q48485	P37747	38.2	360	1
P09917	P48999	93.4	674	1
Q14191	P35187	24.4	839	1
P70288	Q13547	85.5	478	1
O24396	Q96529	73.1	476	1
P26637	P96142	14.6	752	1
Q62867	Q92820	67.9	317	1
P00497	P0AG16	39.6	449	1
P05994	P10056	80.9	341	1
P28825	Q64230	87.1	746	1
P14751	P42596	11.7	84	1
Q64521	P35571	95.5	713	1
P13377	Q9N1E2	57.2	549	1
P26841	P43886	17.2	107	1
O35831	P48609	55.3	284	1
O57478	O42479	80.4	400	1
P24268	P18242	90.9	407	1
Q38932	Q43503	31.7	487	1
Q9NRA0	Q9JIA7	83	616	1
Q08211	O60231	22.1	851	1
P80522	O07835	19.4	187	1
P20020	Q9R0K7	81.6	1197	1
P28997	P80053	42.8	410	1
O24474	O22340	64.6	625	1
P29294	Q28824	87.5	1145	1
P47229	P77044	51	282	1
Q55318	P21890	56.3	412	1
P31660	Q56063	96.3	388	1
Q9UHK6	P70473	77.7	382	1
Q00764	P16662	9.9	351	1
P11157	P31350	91.2	389	1
O35491	P49760	96.6	498	1
P23222	P10955	54.5	375	1
P27616	O57978	27.6	233	1
P13516	P07308	92.7	355	1
P07308	P13516	92.7	355	1
Q01970	P10687	52.8	1184	1
Q00796	P42328	28.5	332	1
P56255	P03018	42.7	710	1
P11154	P32327	92.7	1178	1
P16066	P18293	90.8	1057	1
Q59468	P00347	39.9	397	1
P36551	P36553	46	292	1
P15086	P09955	83.4	416	1
P38501	P25006	78.5	376	1
Q13126	P46354	23.1	241	1
O24243	P52706	75.6	557	1
P07374	P18314	60.8	564	1
Q9ZLB9	P00805	49.8	329	1
P14091	P16228	83.5	394	1
Q9UUA2	P07271	34.5	683	1
P50579	P38062	94.9	478	1
P49448	P26443	93.9	558	1
P35228	Q06518	80.5	1147	1
Q9ZNZ7	Q43155	84.8	1509	1
P39153	P32579	37.5	341	1
P49917	Q08387	22.8	818	1
P53178	P17443	13.8	166	1
P80491	P19498	50.4	229	1
Q9ULC6	Q9UM07	56.6	657	1
P30921	P17692	88.9	713	1
P80561	Q01693	17.6	356	1
P24817	P24478	57.8	272	1
O24496	O35952	55.2	252	1
P49421	O87703	49.6	657	1
P31512	Q99518	54.4	525	1
P76458	Q01103	42.5	217	1
Q92830	P16426	11.4	145	1
P76216	P23793	7.3	313	1
P37765	P32684	30.9	245	1
P54873	P54868	45.9	449	1
P70498	P97813	95.7	933	1
P62937	P30405	76	163	1
O07051	P75823	52.8	332	1
Q13393	P70496	90.6	1074	1
P19456	P05030	35.5	827	1
P30085	P20425	50.7	187	1
O66937	Q59266	42.9	474	1
Q00496	P30996	60.1	1244	1
P40417	Q39021	48.1	343	1
Q9ZBQ7	Q9X0I6	39.9	226	1
P00593	P00592	81.2	144	1
P48567	Q9V1A5	15	198	1
P39633	O74024	51	407	1
P58281	P21575	16.2	598	1
P42630	P16095	73.7	454	1
P30694	Q01647	94.5	966	1
P60174	P00940	89	247	1
P50294	P50295	81.7	290	1
P46844	P53004	83.1	295	1
P35669	Q08220	35.3	479	1
P18314	P07374	60.8	564	1
Q46938	P42413	15	206	1
P05982	Q64669	93.7	274	1
P18392	P0AEJ4	22.5	401	1
P34208	P07934	27.9	266	1
P10687	Q9NQ66	97.3	1216	1
P49903	P16456	24.4	318	1
P04182	P29758	97.7	439	1
O26157	P56926	29.1	460	1
Q04400	O95622	95.4	1259	1
Q9NTI2	P98200	94.5	1148	1
Q55168	Q9RZA4	33.3	700	1
P10719	P00830	76.1	489	1
P15531	O00746	57.5	146	1
Q58895	Q58723	13.6	142	1
Q05603	P29935	30.8	325	1
O50660	O52195	86.5	372	1
P54759	O09127	55.2	967	1
P77674	Q62148	36.7	471	1
Q9Y6F1	Q9UGN5	34	505	1
Q02880	P11388	67.2	1524	1
P09989	P24478	96.5	289	1
P14740	P27487	84.6	764	1
P25500	P29468	37.4	524	1
O86309	P50295	29.2	250	1
Q9I4W3	Q9JZR4	51.5	291	1
P08515	P56598	59.9	216	1
O66990	P77671	27.4	404	1
P56081	P07639	36.3	338	1
P30847	P77485	21.4	426	1
P16460	P00966	96.8	412	1
P28313	P06181	43.2	338	1
P08401	P35164	15.8	450	1
P07339	P18242	80.5	410	1
Q9C0Y4	P56526	43.5	947	1
P34163	P15304	9.3	294	1
P37333	Q46372	75.8	457	1
P13587	Q9LF79	21.1	883	1
P16870	Q00493	96.6	476	1
Q9I7A8	P96113	40.2	156	1
P23755	P04717	58.6	473	1
P00950	P36623	40.3	202	1
Q9Y5K5	P15374	25.5	209	1
P54874	P54839	60.3	443	1
Q52880	Q56310	27.5	650	1
P06181	P49012	90.2	368	1
P05156	Q61129	68.2	582	1
Q02323	P30074	69.4	389	1
P70881	Q26998	35.7	205	1
Q58546	P0A9B2	17.8	287	1
Q9UBP0	P46467	29.2	400	1
Q13162	P32119	69.7	195	1
O28362	O59425	34.5	82	1
P46655	P56926	29	519	1
P36623	P00950	40.3	202	1
P21553	P80148	57.5	375	1
P27830	Q14376	23.9	311	0
P27988	P07650	8.7	194	0
P43311	P98073	11	99	0
P43341	P53041	10	195	0
Q14197	O88508	9.6	173	0
P12955	P40051	21.1	405	0
P12996	Q9S498	17.9	296	0
Q9UPE1	P51567	20.7	374	0
P26164	P95493	12.8	195	0
P26221	P48450	13.2	378	0
P26239	P0A9M0	13.4	244	0
P26281	P17752	11.8	95	0
Q58027	P06986	11.7	317	0
Q9WYD1	Q9I4W3	12.2	197	0
Q9WYJ7	P22936	32.9	277	0
Q9X0X3	P16456	14.6	252	0
P20048	O95622	12.6	279	0
Q07356	P32397	15.9	419	0
Q07538	Q9Z188	31.7	342	0
P44814	Q9UZ14	15.5	116	0
P42785	Q9UHL4	40.2	462	0
P42941	P05030	10.3	205	0
P25665	P32327	9.7	261	0
Q00019	P15169	17.7	80	0
Q00055	P32440	8.6	274	0
Q00441	O34926	24.2	379	0
Q00740	P35520	19.3	278	0
P16444	P00883	9.3	271	0
P54997	P16575	13.1	235	0
P53730	P76473	11.8	388	0
P22567	Q9X2A4	28.1	269	0
P22643	P47229	20.1	266	0
P0ABN1	P70245	12.9	101	0
P32964	Q02068	37.7	350	0
Q57600	P14882	13.8	291	0
Q9HBU6	P36583	10.4	343	0
P19821	P54748	11.1	328	0
P19531	P30920	46.6	699	0
P19636	Q64685	16.7	144	0
P34884	P30046	33.9	114	0
P15505	Q9Y617	10.4	319	0
P15555	P28585	11.6	257	0
Q59639	Q13219	8.1	201	0
Q60106	O14773	19.8	505	0
P11444	P08310	25.7	349	0
P11511	Q43250	19.2	468	0
Q9M9K1	P34059	10.5	290	0
P07862	P11498	15.8	274	0
P80668	O75891	39.2	477	0
Q63342	P48728	22.7	359	0
P11436	Q03217	21.4	257	0
P11439	P10844	10.9	131	0
Q04212	P48570	9.7	231	0
P09417	Q01289	10.4	227	0
P09543	Q13574	11	311	0
P09598	P08183	8.6	230	0
P09788	P56216	30.9	515	0
P47180	Q01172	14.7	207	0
P71447	P40852	20.1	197	0
P11889	O42446	13.7	247	0
Q07982	O32223	18.2	318	0
P0A877	P04717	8.3	244	0
P0A9T0	P49448	7.5	244	0
P56740	P48596	7.4	99	0
P56839	P77541	27	283	0
P06988	Q9WYC9	12.9	348	0
P39466	P21513	16.1	83	0
P39581	P10378	20.1	474	0
P06617	P81383	22.7	439	0
P06621	P44514	20.2	349	0
P35816	P70313	11.6	259	0
P35914	Q58595	25.4	278	0
P36159	Q16775	9.4	185	0
P76473	O13898	9.9	233	0
P76518	Q9UHK6	24	351	0
P77425	P37111	15.7	334	0
P77454	P00808	11.9	239	0
P16932	P22256	28.1	415	0
P17118	P24806	9.6	176	0
P17118	O08590	8.9	230	0
P77541	P56839	27	283	0
P77608	P35505	10.6	198	0
P20580	P28820	37.6	456	0
P20807	Q9Y463	8.2	438	0
P20906	P37251	23.6	503	0
P20932	Q9UJM8	31.8	353	0
Q13526	P40818	23.8	52	0
Q13569	P34791	8.1	86	0
P10349	O22446	10.5	85	0
P10378	Q01574	19.6	486	0
P10547	Q43155	5.3	128	0
P51688	P51691	22	406	0
P51853	P37251	21.9	515	0
P51857	P45376	48.2	314	0
O32223	Q07982	18.2	331	0
O32449	P77044	18	266	0
O34926	Q00441	24.2	379	0
P14882	P24182	47.9	441	0
Q05115	Q00924	19	207	0
Q05117	P32962	9	236	0
P31414	P08183	10.1	609	0
P31663	P0AGJ9	9.7	220	0
P08458	Q13163	28.7	281	0
P08475	Q08499	11.7	63	0
P52708	P16675	27.5	432	0
P52788	Q9LEL6	12.4	148	0
P23524	Q06210	10.3	258	0
P23616	P08001	16	50	0
P23687	P27487	11.9	621	0
Q43295	Q12650	37	178	0
P00914	P21865	14.1	245	0
P55881	P16456	17.2	282	0
P56065	P46462	15.7	79	0
P07003	P37063	29.4	564	0
P07062	P28585	10.4	254	0
P07099	P52705	8.9	232	0
P07099	P42785	9.3	340	0
Q51698	P48034	15.2	516	0
Q51947	Q9X1K9	18	282	0
P05055	P21513	28.5	70	0
P05164	P80025	49.5	706	0
P37334	P07445	13.8	114	0
P37528	O65355	12.8	176	0
P37552	P19080	18.8	68	0
P14020	P0A6V1	12.4	202	0
P14280	P39116	10.4	267	0
P32322	Q12122	9.7	301	0
P53799	P54748	8.6	288	0
P54350	P11275	22.2	256	0
P54462	P05062	7.2	249	0
P18548	P42220	57.6	309	0
P18798	P31350	14.3	323	0
O31440	Q16850	16.7	400	0
O31616	Q63342	23.1	338	0
O31662	P39849	10.8	132	0
P46116	P35576	13	220	0
P46154	Q00796	20.2	342	0
P21964	P49327	12.5	151	0
P22073	P36186	6.3	239	0
P22318	Q06278	9.1	103	0
P22319	P19498	24.4	144	0
P38940	P26827	22.3	423	0
P38998	Q08352	16.8	309	0
P39006	P27115	8.4	76	0
P39007	O13898	15.1	240	0
P39049	P05656	5.2	130	0
P24155	P24171	25.5	637	0
P32340	P37062	15.1	322	0
P32461	O66726	11.6	179	0
P07330	P18769	26.3	114	0
Q9L9I7	P11154	9.2	311	0
Q9LDH0	P22033	10.2	162	0
O08912	P55241	9.3	277	0
P30986	P09788	12.9	424	0
P31057	Q9ZFK4	9	212	0
P31116	Q07982	10.1	281	0
P31327	P00968	40.2	1044	0
Q00924	Q05115	19	207	0
Q00985	P05326	20.4	280	0
P00644	Q9WVC6	15	141	0
P30138	Q27743	13.7	103	0
Q60352	Q9X2A4	17.6	235	0
P00968	P31327	39.6	1056	0
P02794	P22337	15	169	0
P50264	P19643	19.3	403	0
P0AFG3	P29401	10.7	557	0
P0AFG8	P29401	17.1	603	0
P0AGE9	P53396	30.5	279	0
P46926	O95336	18	230	0
P46964	P14280	10.6	128	0
P46976	P43123	7.2	172	0
P47096	P75713	9.8	78	0
P47096	P40034	10.5	79	0
Q93099	P42413	8.6	221	0
Q94734	P41222	16.1	179	0
P04964	P04406	8.9	231	0
P04993	O15523	12.7	324	0
P04994	Q9RHV9	18.6	79	0
P04995	P13382	10.8	395	0
Q9Y2T3	P42084	15.5	379	0
P17854	P49915	13	162	0
P17989	P24806	19.5	172	0
P80564	P42787	12.6	87	0
P80644	P00388	15	155	0
P80653	P07872	9.2	203	0
P22320	P19496	24.6	385	0
P22321	P80053	9.7	196	0
P22543	P06784	8.8	462	0
P94951	P39928	16.3	106	0
P95607	P14384	11.8	83	0
P00383	P56255	17.3	65	0
P29946	P00459	11.8	185	0
P30046	P34884	33.9	114	0
P29082	P25500	9.6	80	0
Q01738	P04841	15.1	485	0
Q02189	P36553	9.2	206	0
P21164	P33124	10.9	299	0
P21264	P09029	26.2	337	0
P31891	P19496	20.3	391	0
Q02499	P42850	46.3	109	0
Q02724	Q23977	16.8	260	0
P05326	Q00985	20.6	275	0
Q9RFD6	P00459	32.8	259	0
Q9RGS8	P15586	10.8	337	0
P16692	O35952	15.5	149	0
P39315	P40288	12.6	198	0
P39371	Q51705	7.3	314	0
P21513	Q9UKV0	12.7	483	0
P35505	P77608	10.6	198	0
P35520	P20132	16.5	289	0
Q15392	P30986	13	331	0
Q16134	P81383	9.5	351	0
O24915	O34925	18.3	214	0
O26232	Q48907	19.8	191	0
P19080	P37552	19.7	67	0
P19449	O66914	10.3	180	0
P36979	P27487	10.5	239	0
P37062	P80461	20.9	382	0
P37063	P07003	29.4	564	0
P23830	Q53728	14.4	347	0
P23882	P28037	30.7	292	0
P53215	P21932	12.3	121	0
P53550	P42335	14.7	594	0
P08011	O14684	37.3	146	0
P08306	Q61147	17.7	75	0
P08310	P11444	25.7	349	0
P08394	P56255	15.6	598	0
P25080	Q46381	10.4	148	0
P25524	P42084	16.7	368	0
P00183	Q00441	21.7	366	0
P00363	Q06401	13.1	373	0
Q59072	Q9Z1J3	14.9	343	0
Q59477	P07639	12.8	311	0
P09172	P98072	6.9	362	0
P09347	P80175	26.8	341	0
P42415	P37251	23.4	534	0
P42419	O50580	19	251	0
O88508	P23470	14.3	276	0
P49789	P07902	21.8	119	0
Q9UBR1	P32961	20.2	300	0
Q9UBR2	P97821	31.5	217	0
Q9UHG3	O24164	14.8	405	0
Q9UHL4	P42785	40	467	0
Q9UHN1	P56206	23	395	0
O35543	P04904	23.3	195	0
O35710	P11936	14.6	233	0
P33665	P19686	12.5	139	0
P33767	Q92820	6.6	209	0
Q57661	Q9SWE5	15	110	0
Q57843	P58314	33.4	259	0
Q57878	P11154	8.9	512	0
P24806	P17989	18.2	176	0
P25052	P27505	17.3	201	0
P40363	P10619	6.3	248	0
P40545	P30140	11.2	195	0
P40852	P71447	20.1	197	0
P40859	Q63342	19.3	365	0
O00167	Q23977	19.4	260	0
O00469	O64765	9.6	218	0
P33025	P14540	7.6	236	0
P33038	O00442	12.9	207	0
Q99487	P23687	8.7	217	0
P22907	P16575	13.3	177	0
P22936	Q9WYJ7	32.9	277	0
P23234	P37063	17.8	515	0
P76215	Q01693	9	262	0
P76270	Q01062	15.7	145	0
O95336	P46926	18	230	0
O95822	P76562	12.5	226	0
O96017	P22216	27.1	431	0
P00175	Q9UJM8	39	348	0
Q06174	O55137	10.7	206	0
Q06401	P00363	13.3	373	0
P18417	Q51705	9	295	0
P50582	P06239	11.5	283	0
P50583	Q13907	16	131	0
P50740	P00175	18.8	298	0
P51016	Q58595	20	314	0
P27505	P25052	17.3	201	0
P42084	P25524	17	364	0
P42085	P41216	11.8	151	0
P42106	P75713	12.3	211	0
P42206	P08310	17.5	351	0
P42220	P18548	57.6	309	0
P49426	P14280	11.5	243	0
P16016	O42479	9.5	240	0
P16027	P19573	8.9	369	0
Q01574	P10378	19.6	486	0
P15917	O88502	10.3	375	0
Q12737	Q12739	18.5	398	0
Q13085	P24182	31	443	0
P12281	P13009	15	89	0
P30307	Q61214	15.8	241	0
P30636	P42413	14.7	74	0
P30711	P21161	28.3	216	0
Q06121	Q43157	12.9	224	0
P81453	P31717	12	130	0
Q58504	O28190	20.5	268	0
O60476	Q53591	10.1	294	0
O60704	P16304	11.1	175	0
P73335	Q18677	10.4	244	0
P73832	P29946	18	93	0
P75070	P56255	8.8	168	0
P75713	P42106	12	212	0
Q9X0Z9	P21865	14.8	193	0
Q9X2A4	P22567	28.1	269	0
Q9XDH5	Q52428	16.9	89	0
Q9Y2B2	O48741	10.7	117	0
P17554	P08018	6.3	175	0
P17560	P48450	11.2	292	0
Q14693	Q23977	14.2	439	0
Q08352	P07001	28.6	352	0
P08690	P00459	11.7	194	0
P00396	Q15067	9.2	309	0
Q53728	P23830	14.2	347	0
P24171	P24155	25.5	637	0
P24182	P14882	47.9	441	0
Q43157	P32746	10.9	251	0
P07648	P03018	10.7	586	0
P07686	P05618	8.3	276	0
P52278	P47229	20	257	0
P52391	P31922	9.4	147	0
P45523	P20020	11.3	163	0
P45741	P16575	10.9	249	0
Q9VUF8	P05108	21.9	483	0
P26616	O74024	13.3	317	0
P26829	P29509	29.6	300	0
Q50539	P32327	7.8	217	0
Q51645	P40852	21.3	213	0
P27115	P44490	9.7	189	0
Q9Z1T6	Q09472	11.1	1342	0
Q9ZFM2	P05618	10.4	393	0
P22185	P21575	16.6	96	0
P22211	Q23977	13.7	450	0
P22216	O96017	26	444	0
P22256	P16932	27.4	411	0
P29295	P07948	16.8	269	0
P29372	Q9R0K7	10.5	76	0
O82827	Q12122	9.1	230	0
O88351	P08069	15.9	339	0
P35738	Q38854	16.9	306	0
Q16647	Q64654	19.2	455	0
Q16769	Q03154	11.3	257	0
O50584	P31013	11	326	0
P42593	P09832	16.9	305	0
O14684	P08011	37.5	145	0
O14773	Q60106	18.6	508	0
Q9SD76	Q01647	8.1	554	0
Q9SWE5	P54616	7.6	182	0
P56216	P09788	30.6	519	0
P56221	P11275	10.4	142	0
P10746	P0A786	11	206	0
P28820	P20580	37.6	456	0
P48728	Q63342	22.7	359	0
P28248	P06968	23.3	88	0
P28305	P0AB80	20.1	261	0
P38038	P00388	26.4	586	0
P03962	P11154	11.1	238	0
P80025	P05164	49.5	706	0
P80175	P39849	32	361	0
P39730	P56524	13.9	315	0
P39849	P80175	32	361	0
P40034	P45850	12.1	83	0
P40051	P12955	21.1	401	0
P48439	P27773	13.2	115	0
O05701	Q50539	14.1	210	0
P48825	P11498	13.4	238	0
P08954	P10687	13.7	167	0
P09029	P21264	26.2	337	0
P09144	P00396	10.7	427	0
P43490	P60174	10.6	194	0
P43567	P18485	10.9	326	0
P00459	Q9RFD6	33	260	0
P00557	P21803	9.7	268	0
Q02795	P11362	12.3	141	0
O43123	P56598	13.3	189	0
O43123	P21266	11.7	186	0
O43462	Q16513	9.6	300	0
O50580	P42419	19	251	0
Q09326	P39669	7.6	224	0
Q09472	Q12923	10	1492	0
Q10712	P09955	8.1	241	0
P08164	O59072	19.3	172	0
P08165	P09832	18.1	308	0
P08165	Q05756	16.2	308	0
P08178	P55881	16.2	296	0
P08202	P18293	9.8	249	0
P55217	P13254	36.8	385	0
P13009	P52873	13.6	248	0
P13129	P33124	19.5	501	0
P13298	P18163	9.1	162	0
P04425	P52873	9.7	257	0
Q56320	P00175	6.5	194	0
P09933	P05164	43.5	683	0
P0A6K6	P15848	9.5	273	0
P0A6L4	Q9JZR4	26.5	287	0
P38230	P00331	23.8	311	0
Q46920	P48596	17.7	103	0
Q48907	Q9JZR4	9.8	192	0
