query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
O15294	O88496	55	0.099	404	0.3351	0.08707	0.08707	16M16D2M11D12M3D24M6I3M7I6M18D3M6I14M5D22M2D11M1I10M3D10M15D20M2D65M1D17M2D17M28D13M1D12M	2.4.1.255	4.1.1.90	277	False
O15294	P98191	48	0.057	490	0.2836	0.08877	0.08877	10M1D7M2D8M13D36M2D1M3I6M7I11M2I5M1D6M16I8M6I33M2D21M2D10M1I45M6I6M4D14M5I21M20D4M7D9M6D18M6I5M1I9M1I9M5I13M5I11M8D10M1D21M	2.4.1.255	2.7.7.41	357	False
O15294	O75185	47	0.042	373	0.2588	0.06023	0.06023	15M8D12M10D14M12D17M7D7M14D6M6D14M2I14M6I33M2I21M3D35M9D12M3I9M5D23M1I14M4D18M6I11M	2.4.1.255	3.6.3.8	275	False
O15294	P14300	75	0.063	313	0.3411	0.213	0.213	15M2I7M5D19M9D21M5I12M8D15M5D36M5D4M1I17M1D16M6D2M6D15M1D29M6I9M3I7M6I8M2I10M	2.4.1.255	3.2.2.24	242	False
O15294	P54707	56	0.062	431	0.2457	0.05358	0.05358	15M8D13M34D13M14D17M7D7M14D5M6D18M2I16M6I27M2I22M4D12M5D21M32D14M1D12M9D25M3D31M6I10M	2.4.1.255	3.6.3.10	278	False
O15294	P00582	47	0.069	501	0.2526	0.0845	0.0845	4M1D4M2D3M6D12M12I3M5D3M1I4M6I14M2I6M3D12M8D6M6I10M3I11M3D21M9D16M2D7M6D17M10D9M4D17M3D7M12D4M7D3M3D16M13D13M3D8M1D5M14D16M5D7M1D34M11D15M2I10M3D17M	2.4.1.255	2.7.7.7	334	False
O15294	P13264	40	0.052	631	0.2743	0.07895	0.07895	5M3D6M3D10M2D7M13D7M6D16M7I5M8I2M4D5M1I12M6D2M3I13M2I6M12D1M23D1M8D12M6D4M24D10M9D18M9D10M1D19M6I7M2I3M6D6M3I12M7I21M7D8M25D14M15I5M5D10M2I40M3D17M7I7M3I11M1D3M5D8M4I14M8D15M	2.4.1.255	3.5.1.2	372	False
O75185	O75185	8045	1.0	946	1.0	1.0	1.0	946M	3.6.3.8	3.6.3.8	946	True
O75185	P54707	2501	0.258	1039	0.7168	0.7294	0.7294	27M1D17M1I69M2D6M7D25M4D73M1I7M1I89M1I4M1D63M13I8M2D30M9D16M1I8M3D30M1D56M20D2M1I53M19D5M5D25M2D151M1D12M5D19M22D4M8D1M3I12M4D81M2I6M	3.6.3.8	3.6.3.10	899	True
O75185	O88496	39	0.123	260	0.2262	0.06674	0.06674	15M5I10M6D14M8D10M4I3M2D2M5I10M5D9M1D18M1I3M19D7M4D7M1D5M12I3M8I20M4I3M1D11M1I7M1D3M3I9M	3.6.3.8	4.1.1.90	169	False
O75185	O15294	34	0.121	347	0.2265	0.04974	0.04974	6M2I9M11I10M13I9M6I5M5D6M9I7M3D16M1D3M2I4M1I12M1D22M1D4M13I2M4D27M6I16M9D9M6D3M1I4M3D7M2I15M4D13M4I17M2D12M	3.6.3.8	2.4.1.255	238	False
O75185	P98191	45	0.113	299	0.2579	0.1117	0.1117	13M4D15M1I4M6D19M1I3M22I25M2I4M9D18M3D2M1I3M30D10M1D2M9D12M1I8M1D11M8D8M1D9M9I3M3D5M7D6M	3.6.3.8	2.7.7.41	180	False
O75185	P00582	28	0.1	689	0.2086	0.05941	0.05941	17M4D6M6D12M9I5M10I3M3D11M6I15M12D5M3I1M3D12M6I3M8D13M1D6M1D4M1I17M18D3M7I1M4I15M2I1M5I6M12D3M12I10M7I7M6I8M3D6M2D14M5D25M5D1M6D10M18D2M7D5M4D3M43D9M4I8M12D3M7I9M5D12M12D17M1I8M4I9M2D29M2D4M11D18M5D9M	3.6.3.8	2.7.7.7	385	False
O86224	O86224	2119	1.0	241	1.0	1.0	1.0	241M	2.7.1.166	2.7.1.166	241	True
O86224	P23291	111	0.12	182	0.4218	0.2038	0.2038	8M4D5M5D11M1I6M13I1M1I9M2I22M4I7M2I25M4D38M2D12M	2.7.1.166	2.7.11.1	144	False
O86224	P48729	103	0.147	176	0.4271	0.3167	0.3167	8M1I11M1I6M13I1M1I6M2I25M2I7M4I10M2I7M2D19M4D44M	2.7.1.166	2.7.11.1	144	False
O86224	P03949	103	0.157	190	0.4419	0.1003	0.1003	5M2D6M2I3M4D2M1D11M1I8M14I23M2I8M2I9M4I8M1I11M3D12M4D22M2I3M1I16M	2.7.1.166	2.7.10.2	147	False
O86224	P07332	102	0.169	177	0.3912	0.1259	0.1259	8M1I5M2D5M3I7M18I21M4D8M2I9M4I8M1I10M3D13M3D22M2I3M1I14M	2.7.1.166	2.7.10.2	133	False
O86224	P28829	87	0.153	183	0.3634	0.1467	0.1467	5M1I13M1I7M14I12M1D16M6D6M2I5M4I12M1I7M1D6M4D32M2I3M1I4M10I7M	2.7.1.166	2.7.11.25	135	False
O86224	P51451	83	0.185	167	0.3691	0.1921	0.1921	7M1I12M2I9M18I5M1I14M3D7M2I6M2I2M3I8M1I7M5D7M2D28M2I6M1I6M	2.7.1.166	2.7.10.2	124	False
O86224	Q04736	79	0.163	165	0.3858	0.1936	0.1936	4M1I15M2I11M17I17M1D9M2I5M2I3M3I8M1I9M5D11M2D25M2I3M1I6M	2.7.1.166	2.7.10.2	126	False
O86224	P35590	77	0.16	255	0.3755	0.1111	0.1111	4M1I11M1D11M13I18M2I8M2D8M2I5M1I4M3I8M1I8M17D12M4D26M1I4M2I9M6D9M5D5M3D12M7I4M2D2M10D4M	2.7.1.166	2.7.10.1	172	False
O86224	Q02858	75	0.159	257	0.3725	0.1108	0.1108	10M1D8M3I1M2D5M13I18M2I8M2D9M3I5M2I3M1I8M1I8M17D10M4D30M3I11M6D6M4D1M1D7M3D12M7I4M2D2M10D4M	2.7.1.166	2.7.10.1	170	False
O86224	P21860	73	0.134	164	0.3516	0.08656	0.08656	5M1D4M1D2M2D11M1D7M2I7M5I6M2I12M5I8M2I5M5I20M1D15M4D22M1I8M	2.7.1.166	2.7.10.1	132	False
O86224	O13310	69	0.154	259	0.3651	0.2118	0.2118	5M7D15M8D5M1D4M1D10M1I7M13I1M1I3M5I19M7D5M2I7M3I4M1I28M4D27M2I2M1I8M23D29M	2.7.1.166	2.7.11.1	179	False
O86224	P42681	348	0.135	251	0.3949	0.218	0.218	1M2D4M4D7M1I12M2I8M14I7M1I6M2I7M1D9M2I7M1I2M3I8M1I8M2D14M4D23M2I3M1I12M5D6M8D5M2D1M1D13M7I4M2D2M10D4M	2.7.1.166	2.7.10.2	173	False
O86224	P24604	329	0.136	234	0.3798	0.187	0.187	4M4D7M1I12M2I12M17I16M1D9M2I9M4I8M1I7M2D15M4D22M2I4M1I16M9D1M3D1M1D7M3D12M7I4M2D2M	2.7.1.166	2.7.10.2	168	False
O86224	Q62371	272	0.139	280	0.3634	0.1378	0.1378	8M2I7M1D11M4D7M1I7M8D4M7D11M14I6M2D15M2I9M2I9M4I8M1I9M1D4M13D36M3I10M7D6M2D3M5D3M3D14M7I4M	2.7.1.166	2.7.10.1	191	False
O86224	P35790	144	0.13	353	0.4065	0.2653	0.2653	7M8I7M3D3M4D8M3D10M2D15M6D7M10D9M10I13M5D7M1I5M6I6M4I7M1D4M1I5M4I16M17D3M45D14M3D17M1D3M8I11M10D1M4D3M2I14M	2.7.1.166	2.7.1.32	195	True
O86224	O75185	34	0.064	262	0.2307	0.05652	0.05652	10M13I5M7I18M12D4M4I4M3I22M6I3M1I12M1D1M1D8M13I11M6I5M1I2M5D6M6D1M16I10M4I7M3D9M1I3M4D14M	2.7.1.166	3.6.3.8	155	False
O87948	O87948	7603	1.0	829	1.0	1.0	1.0	829M	1.7.2.3	1.7.2.3	829	True
O87948	P18775	1865	0.261	872	0.6585	0.8061	0.8061	17M2I6M1D9M5D5M3D9M3D15M3D6M3D3M3D24M11I48M1I3M8D9M3I23M3I12M1I20M8I73M12D8M1D33M1D38M1I3M2I3M4I7M5I9M8I2M1I18M1D2M3D14M1D21M3D43M1D57M3I14M2D5M1I34M7D17M1I35M4I57M11I21M1I17M	1.7.2.3	1.8.5.3	740	False
O88496	O88496	6266	1.0	758	1.0	1.0	1.0	758M	4.1.1.90	4.1.1.90	758	True
O88496	P98191	48	0.144	589	0.2581	0.1221	0.1221	8M11D25M6I8M1I12M2D5M13D3M11D3M4D2M3D8M3D11M2D2M6I7M5I4M1D12M13D8M2D15M4I18M8I6M1D4M5I22M3I6M12I5M6D2M2I4M2I7M2D9M7I10M34D6M4D14M1I8M1D13M20I2M2D7M8D15M2I2M2D1M1D8M32I2M5I3M12I9M1I13M	4.1.1.90	2.7.7.41	329	False
O88496	Q62371	47	0.142	280	0.3012	0.05638	0.05638	17M3I5M6I5M10D9M3D3M4D7M6D8M5D8M2I9M2D1M1D5M16I13M8I9M9D20M3I13M22I19M3I20M1D5M	4.1.1.90	2.7.10.1	176	False
O88496	P23291	68	0.136	154	0.4144	0.08675	0.08675	30M11I5M2D33M28I45M	4.1.1.90	2.7.11.1	113	False
O88496	O15294	42	0.124	410	0.2821	0.06335	0.06335	16M8I2M11I9M7I5M4D19M6D2M7D6M18I3M6D14M5I22M6I12M5D5M3I11M5I7M2D1M22D13M4D8M3I11M2I5M1I43M16D17M4D11M1D5M12D5M	4.1.1.90	2.4.1.255	252	False
O88496	Q02858	41	0.099	381	0.2503	0.04119	0.04119	4M2I11M1D5M1D6M3D2M25I19M12I8M1I8M25I9M1D4M4I6M7D9M4I16M4D20M21I5M11D6M7I4M1D6M3D21M2I7M30I5M4I31M	4.1.1.90	2.7.10.1	212	False
O88496	P35590	41	0.122	391	0.2429	0.04287	0.04287	17M2I4M7D1M25I13M23I9M6D2M2I3M24I2M5D8M4I5M12D15M1I3M2I23M1D1M1D1M12D6M18I7M1D4M9I1M3D7M4I17M8I6M1I12M17I16M1D14M1D4M	4.1.1.90	2.7.10.1	201	False
O88496	P07332	33	0.098	718	0.2551	0.06652	0.06652	24M2I8M6I2M12I15M31I18M4I10M5I7M2I12M1I6M4D2M2I13M1D3M3D7M2I14M5I6M8I6M4I15M13I5M29I6M1I11M19I2M19I3M6I2M13I11M3I6M22I4M24I13M10I4M3I7M3D1M21I7M1I6M21I3M6D14M19I3M11I15M2I9M2I41M2I14M3D18M	4.1.1.90	2.7.10.2	373	False
O94760	O94760	2530	1.0	285	1.0	1.0	1.0	285M	3.5.3.18	3.5.3.18	285	True
O94760	P56965	2270	0.94	285	0.97	0.9756	0.9756	285M	3.5.3.18	3.5.3.18	285	True
P00327	P00327	3415	1.0	375	1.0	1.0	1.0	375M	1.1.1.1	1.1.1.1	375	True
P32947	P32947	5028	1.0	549	1.0	1.0	1.0	549M	3.1.1.3	3.1.1.3	549	True
P32951	P32951	3695	1.0	402	1.0	1.0	1.0	402M	3.4.23.24	3.4.23.24	402	True
P35590	P35590	10406	1.0	1138	1.0	1.0	1.0	1138M	2.7.10.1	2.7.10.1	1138	True
P35590	Q02858	3620	0.455	1134	0.814	0.4331	0.4331	25M3I6M4I26M2D5M1D84M1I172M3D18M1I102M1D20M2I9M1I38M1D4M3I5M2D1M1I15M1I6M2I8M2D6M1D9M1I22M2I2M1D13M1D27M2I21M1D31M1D17M5I16M4I38M2I336M	2.7.10.1	2.7.10.1	1082	True
P35590	P07332	981	0.389	293	0.774	0.3169	0.3169	35M2I27M1I15M2D3M2I20M8I3M7I54M2D3M1D108M	2.7.10.1	2.7.10.2	268	True
P35590	P03949	958	0.374	283	0.7767	0.2081	0.2081	29M2I14M2I11M1I47M14I49M2D112M	2.7.10.1	2.7.10.2	262	True
P35590	P42681	902	0.328	283	0.7906	0.4773	0.4773	28M3I11M1D3M3I13M1I38M15I56M2D109M	2.7.10.1	2.7.10.2	258	True
P35590	P51451	743	0.354	305	0.6928	0.4738	0.4738	5M1D36M3I15M2I13M1I16M1I17M6I6M8I51M2D5M1I77M1D30M2D6M	2.7.10.1	2.7.10.2	277	True
P35590	Q04736	704	0.335	310	0.6806	0.4349	0.4349	44M3I20M2I11M1I16M1I18M9I6M5I50M3D5M1I115M	2.7.10.1	2.7.10.2	285	True
P35590	P21860	664	0.246	418	0.6914	0.1857	0.1857	14M4I18M9I27M10I44M2D13M8D5M11I4M2D14M1I24M15I50M3D1M7I3M7D122M	2.7.10.1	2.7.10.1	339	True
P35590	Q62371	485	0.178	830	0.5375	0.2943	0.2943	13M2I5M7D3M4D15M1D1M3I3M1I7M4I6M22I3M1I6M6I3M1D7M5D12M1D14M13D1M22D8M22I6M7I4M12I4M11D12M4D5M2D12M4D6M3I7M1I3M1I1M3D10M5D49M10D30M11D5M29D8M38D29M5D2M9D33M1I45M7I56M3D49M1D12M3D5M4D41M	2.7.10.1	2.7.10.1	541	True
P35590	P24604	438	0.164	768	0.4879	0.3823	0.3823	8M1I6M3D8M4I2M6I4M4I4M1I15M5I8M3D18M6D5M19D4M6I2M3I14M3I6M11I5M8I5M4D12M11I7M2D9M2D9M1D2M16D6M1I14M43D8M2D8M1I4M16D5M47I17M6D12M2I10M10I25M3I14M2I14M1I38M15I52M3D5M1I111M	2.7.10.1	2.7.10.2	496	True
P35590	P28829	385	0.199	401	0.5518	0.322	0.322	9M2D17M36I37M9D5M2D18M2I12M3D9M4D10M1I35M13I7M3I49M9D1M6I10M4D30M2I1M1D54M	2.7.10.1	2.7.11.25	304	False
P35590	P48729	328	0.168	314	0.5557	0.6245	0.6245	28M2I12M3I40M1I11M12I3M3I42M3D11M9D9M1I12M1I3M1D22M1I8M3D9M1I5M5D38M4D11M	2.7.10.1	2.7.11.1	264	False
P35590	P23291	280	0.149	381	0.4935	0.3991	0.3991	33M9D30M2I11M1I3M2I38M2I12M11I3M3I38M3D4M2D11M9D10M1I11M1I3M1D14M4I2M3D8M3D17M4D7M3D6M4I8M1D15M4D11M2I11M	2.7.10.1	2.7.11.1	306	False
P35590	O13310	270	0.192	363	0.4905	0.4341	0.4341	30M2I9M2I18M3D36M13I6M4I10M1D37M15D5M1I11M28D30M1I17M3D27M2I14M10D8M2D18M	2.7.10.1	2.7.11.1	276	False
P35590	P35790	75	0.115	502	0.3335	0.2167	0.2167	10M1D13M40I31M22D3M4D9M1I22M5D7M9D6M8D27M2I5M2I10M7D5M2I6M3I13M2D14M12D2M3D5M19D16M6D14M13D2M3D12M7I2M3I15M16I17M1I10M10I7M3D15M	2.7.10.1	2.7.1.32	298	False
P35590	O86224	72	0.16	255	0.3321	0.3919	0.3919	4M1D11M1I11M13D18M2D8M2I8M2D5M1D4M3D8M1D8M17I12M4I26M1D4M2D9M6I9M5I5M3I12M7D4M2I2M10I4M	2.7.10.1	2.7.1.166	172	False
P35590	O88496	54	0.091	384	0.3637	0.06396	0.06396	17M3I7M25D3M2I11M1I5M12D8M1D7M26D13M1D1M2D4M11I11M3I10M2I8M3I3M3I6M2I6M1I8M24D2M4I4M9D4M1D23M4D13M24D15M1I30M	2.7.10.1	4.1.1.90	219	False
P35590	O75185	35	0.081	417	0.2464	0.04672	0.04672	13M2D14M1I12M17D19M5I2M2D8M5D9M1D3M3I6M13D15M1D4M11D7M1D2M10D17M13D3M2I2M3I2M12D13M14I1M10D3M3I5M4I5M1D14M2D4M2I7M21D24M1D2M11D10M8D12M	2.7.10.1	3.6.3.8	238	False
P35590	P09384	29	0.067	223	0.3056	0.03997	0.03997	13M10I10M6D5M1I9M13D4M1I4M2I2M15I9M2I2M15D5M1I23M40I31M	2.7.10.1	2.7.13.3	117	False
P35590	P13264	27	0.104	584	0.2197	0.049	0.049	8M11I28M17I30M41I37M3I4M2I4M7I8M8I3M1D10M7D2M7D8M1D4M21I2M3I1M4D4M32D15M7D4M13D4M27D11M3D9M13I3M18I5M5I5M7I6M7D6M4I4M3I11M16I15M8D24M5I8M	2.7.10.1	3.5.1.2	283	False
P35590	P07363	42	0.1	208	0.2852	0.03787	0.03787	14M8I15M1I9M13D4M1I4M2I2M15I9M2I2M15D5M1I21M44I21M	2.7.10.1	2.7.13.3	106	False
P35590	P54707	42	0.081	468	0.234	0.04281	0.04281	14M2D26M17D20M5I7M9D3M17D8M1D4M2I3M1I3M13D19M36D9M13D17M13D3M2I2M3I2M4D4M8D6M7D2M4I1M8I6M2I4M7I17M6D5M2I7M1I5M5I5M1D4M6D4M2I11M2D5M6D4M11D4M3D15M	2.7.10.1	3.6.3.10	249	False
P35790	P35790	3580	1.0	457	1.0	1.0	1.0	457M	2.7.1.32	2.7.1.32	457	True
P35790	P48729	74	0.111	394	0.2954	0.2713	0.2713	5M3D17M7I7M7I9M12I6M2I9M1D3M2D8M2D6M3I7M7D10M17I13M41I17M3I14M7D3M13D5M1I5M12I7M5I4M1I11M3D17M7D3M2I1M5D6M3I13M4I6M1I11M	2.7.1.32	2.7.11.1	223	False
P35790	P23291	288	0.084	476	0.3589	0.1925	0.1925	15M1I35M2I10M4I7M9I6M3D17M7I7M7I9M12I6M2I9M1D3M2D8M2D6M3I7M7D10M17I13M41I16M1I17M7D3M13D5M1I5M12I7M5I2M1I12M3D20M5D5M5D5M3I13M4I6M1I11M	2.7.1.32	2.7.11.1	295	False
P35790	P28829	198	0.116	481	0.423	0.1882	0.1882	14M1D15M1D56M10I2M2I8M3I4M1D20M7I7M2I3M3I12M5I8M3I7M2D5M2D7M2D8M2I12M2D8M13I14M41I13M4I5M2I8M15D3M18D15M3I1M2D5M8I13M3D6M3I6M2I6M5I23M	2.7.1.32	2.7.11.25	314	False
P35790	P03949	151	0.109	685	0.3856	0.104	0.104	12M12D18M2D12M2I22M3D15M44D9M34D3M1I5M73D6M13D8M1D21M7I7M9I7M4I4M1I9M6I10M4D11M2D2M5D4M1I18M16I1M1I4M11I3M4I1M26I16M6I13M7D4M2D13M13I12M7D4M8D10M1D5M4D13M7D9M2I4M6I3M1I7M2I12M	2.7.1.32	2.7.10.2	337	False
P35790	P35590	150	0.124	497	0.3641	0.09666	0.09666	9M1I13M40D31M22I2M1D3M5I6M1D22M5I7M9I10M2I5M4I2M2I16M2D5M2D7M2I32M2I4M1I10M11I2M3I5M19I14M3I3M3I11M13I4M3I12M10D11M7D4M9D16M4D9M7D12M3I14M	2.7.1.32	2.7.10.1	301	False
P35790	P07332	142	0.124	556	0.3762	0.126	0.126	16M1D40M47D17M7D19M1I4M13D9M1D15M6I5M1I5M9I9M2I5M5I5M4I6M2D8M4D10M2I9M7D7M4I2M13I14M41I15M6I15M11I11M3I2M11D14M3D16M7I8M14D10M12I8M1D14M	2.7.1.32	2.7.10.2	318	False
P35790	P42681	135	0.1	639	0.4014	0.1888	0.1888	5M2D41M3D18M13D17M46D13M1D4M17D4M36D1M6D2M28D8M1D20M8I7M13I11M1I9M6I10M3D4M1D7M2I9M7D11M17I12M41I14M5I3M1I15M11I9M3I5M10D21M2I9M5I11M5D3M7D1M2I14M4I14M	2.7.1.32	2.7.10.2	332	False
