query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
Q64687	Q64687	3041	1.0	355	1.0	1.0	1.0	355M	2.4.99.8	2.4.99.8	355	True
Q9RFD6	Q9RFD6	2491	1.0	297	1.0	1.0	1.0	297M	1.3.7.7	1.3.7.7	297	True
Q9RFD6	P22188	60	0.126	213	0.2948	0.1936	0.1936	11M2I24M9I3M4D7M24I2M12I4M2I1M2I8M1I13M2I2M2I2M1D9M2D4M1I2M6D10M6I3M3D6M2I7M1D4M3I6M	1.3.7.7	6.3.2.13	128	False
Q9RFD6	P15428	56	0.135	288	0.254	0.3145	0.3145	11M1D7M5I18M1D7M12I11M15I10M4I7M1D4M1I2M2I7M3I1M1D4M16D11M6D12M8D6M5D4M2D14M1I5M1I1M10D3M10D9M6I14M3I6M	1.3.7.7	1.1.1.141	174	False
Q9RFD6	P45376	30	0.099	341	0.2065	0.15	0.15	4M1D17M3I9M23I8M33I14M2D7M2I5M6D9M5D12M6D1M17D10M18D10M1D2M3D3M19D6M7D4M9D12M1I2M7D2M6D17M1I7M3I7M	1.3.7.7	1.1.1.21	168	False
Q9RFD6	P40288	92	0.097	278	0.2446	0.3126	0.3126	14M1D5M5I15M15I12M4I7M4I2M4I10M4I14M2I7M3I1M6D4M19D11M5D2M1I9M13D11M2D7M2I4M1I6M13D11M7I2M1D12M	1.3.7.7	1.1.1.47	166	False
Q9RFD6	P50578	81	0.071	350	0.1978	0.1386	0.1386	4M1D15M3I11M23I8M33I6M11D1M8I6M2I5M6D9M5D12M23D11M18D12M2D3M19D6M7D4M9D12M1I4M13D17M1I7M3I9M	1.3.7.7	1.1.1.2	162	False
Q9RFD6	P14550	79	0.074	350	0.1971	0.1446	0.1446	4M1D15M3I11M23I8M33I6M11D1M8I6M2I5M6D9M5D11M14D1M9D8M18D15M2D3M19D6M7D4M9D12M1I4M13D17M1I7M3I9M	1.3.7.7	1.1.1.2	162	False
Q9RFD6	P14900	68	0.132	189	0.3003	0.1676	0.1676	10M2I24M26I3M14I2M22I5M5I11M2I2M4I2M2I5M5D8M1D7M2D16M4I5M	1.3.7.7	6.3.2.9	100	False
Q9RFD6	P26616	39	0.108	305	0.2631	0.1419	0.1419	18M5D16M9I9M3I7M4I12M5D2M1I18M11D6M1D7M2D27M2I6M1D17M6I2M6D3M14D14M12D2M10D2M2D9M6D8M4D16M	1.3.7.7	1.1.1.38	201	False
Q9RFD6	P36537	37	0.103	290	0.2177	0.1388	0.1388	20M2I16M6D7M2I10M3D2M3D13M21I5M5D5M3D12M14I11M1D7M4I4M1I4M5I7M5I6M1I6M2D11M1I5M8D15M3D5M6D16M1I6M	1.3.7.7	2.4.1.17	193	False
Q9RFD6	P50227	36	0.108	305	0.2288	0.1918	0.1918	8M16D4M3D5M3I3M6I10M1I15M8I6M3D8M6D10M6I4M6I2M5I8M14I32M4D2M9I10M15D10M1I5M2I1M1I8M3D13M6I23M	1.3.7.7	2.8.2.1	187	False
Q9RFD6	Q9WYI1	31	0.108	314	0.207	0.1347	0.1347	7M1I22M2D8M22D8M3I4M2I3M5I3M7I3M2D6M8I2M3I5M2I6M4D2M6I2M3I4M2I6M3D2M2D12M11I3M2I11M13D3M3I9M18D2M2I1M1I3M1D2M9D4M1I5M2D2M1D11M1I11M	1.3.7.7	1.1.1.25	172	False
Q9WYI1	Q9WYI1	2242	1.0	253	1.0	1.0	1.0	253M	1.1.1.25	1.1.1.25	253	True
Q9WYI1	O67049	798	0.363	267	0.7501	0.8231	0.8231	51M1D17M1D18M2D2M2D17M2D5M1D22M1I12M2D14M2I19M2D3M1I6M1D3M1I22M1I20M2D14M	1.1.1.25	1.1.1.25	245	True
Q9WYI1	P26616	96	0.112	410	0.353	0.2418	0.2418	11M1I3M11D1M2D2M1I9M3D3M1D6M8D2M16D14M2I6D2M1D11M5D10M14I3M2D6M8D3M4I15M4D9M6D8M20D17M1D6M2I10M1D3M6I8M4D2M2D3M1I5M6D2M2D6M2I8M42D7M3D11M3D4M1D9M	1.1.1.25	1.1.1.38	219	True
Q9WYI1	O32223	94	0.164	134	0.394	0.2146	0.2146	3M1D5M1D8M1D3M2D14M1I11M1I4M1D5M2I7M2D13M7I9M4D4M5D5M1D14M	1.1.1.25	1.1.1.371	105	True
Q9WYI1	P15428	88	0.221	131	0.3646	0.2419	0.2419	7M1D2M1D18M1I10M6D6M1D1M2D7M5D8M7D11M2I3M3I10M9I10M	1.1.1.25	1.1.1.141	93	True
Q9WYI1	P14900	82	0.171	128	0.3881	0.1692	0.1692	5M1D7M2D3M2I10M1I6M2D17M23I3M3I13M2D18M1I9M	1.1.1.25	6.3.2.9	91	False
Q9WYI1	O58877	49	0.13	191	0.2803	0.2098	0.2098	18M9I1M13I3M5D8M2I7M3D18M8I3M3D8M8D4M2D7M4D15M3D2M3I12M4D11M4D3M	1.1.1.25	2.7.1.50	120	False
Q9WYI1	P15640	79	0.175	120	0.3775	0.1439	0.1439	18M4D1M3I7M1D2M3I12M5D10M2D7M7I5M5I3M7I1M5I12M	1.1.1.25	6.3.4.13	78	False
Q9WYI1	P36537	73	0.135	170	0.3324	0.1517	0.1517	6M3I3M1I9M6D8M1D11M2D6M3I8M1D4M1I5M2D7M3I2M4I10M1I2M1D4M1I1M2D5M1D19M2D25M	1.1.1.25	2.4.1.17	135	False
Q9WYI1	O66949	72	0.187	165	0.3385	0.1496	0.1496	20M1D8M1D4M2I5M3I4M2D1M3D10M2D6M7I2M5I6M12I12M1I3M2D6M4D11M8D14M	1.1.1.25	6.3.4.13	112	False
Q9WYI1	P40288	67	0.156	185	0.2904	0.1959	0.1959	8M1D3M2D1M1D10M2I3M1I8M8D7M2I7M7D8M7D8M4D11M1I10M22D6M4D5M1D8M6I2M1D10M	1.1.1.25	1.1.1.47	115	True
Q9WYI1	P43567	63	0.121	198	0.313	0.1927	0.1927	14M1D26M18I9M6D7M5D7M3D5M6I3M2I5M10D4M2D2M3D4M4I19M16D7M1I4M1D4M	1.1.1.25	2.6.1.44	120	False
Q9WYI1	P36511	62	0.129	177	0.316	0.143	0.143	9M4I9M6D5M2D9M3I5M4D3M3I8M1D4M1I5M2D7M3I2M4I7M1I5M1D5M2D21M2I2M4D13M4I11M	1.1.1.25	2.4.1.17	130	False
Q9WYI1	Q64687	52	0.126	166	0.281	0.1526	0.1526	34M2I6M10I13M3D7M2I5M4D7M2D5M1I13M8D4M1D22M4D9M1I3M	1.1.1.25	2.4.99.8	128	False
Q9WYI1	P31013	49	0.125	176	0.2711	0.129	0.129	25M3I7M3I6M1D4M14D5M8I5M1D19M1I10M13I11M1I4M4D7M3I13M1I7M	1.1.1.25	4.1.99.2	123	False
Q9X4Q7	Q9X4Q7	1399	1.0	198	1.0	1.0	1.0	198M	1.6.5.8	1.6.5.8	198	True
Q9XDH5	Q9XDH5	10657	1.0	1220	1.0	1.0	1.0	1220M	2.7.7.7	2.7.7.7	1220	True
Q9XDH5	P00864	30	0.129	886	0.1957	0.08027	0.08027	9M1D3M1I5M2I5M10I6M3D4M13I9M5I10M8I9M5I6M4I9M9I7M8I13M11D7M2D17M2I12M12I3M11I12M5I6M11I4M1D6M14I7M1I9M10I7M1I2M4D10M1D20M22I4M2D4M9I2M14I9M1I13M1I9M1I14M3D9M8I8M1I6M13I6M3D6M2I4M2D7M1D5M7D5M3D17M15D11M2I16M17D5M6D4M9D3M2I26M6D7M3D7M6D5M1I8M3D4M3I6D9M12I13M4D7M1I3M5I11M1I17M2I4M3I5M4D4M3I10M	2.7.7.7	4.1.1.31	524	False
Q9Y8H8	Q9Y8H8	1760	1.0	214	1.0	1.0	1.0	214M	1.15.1.1	1.15.1.1	214	True
Q9Y8H8	O93724	1310	0.725	204	0.9614	0.9559	0.9559	204M	1.15.1.1	1.15.1.1	204	True
Q9Y8H8	P80857	1065	0.495	208	0.9269	0.9552	0.9552	59M3D146M	1.15.1.1	1.15.1.1	205	True
Q9Y8H8	P04179	815	0.452	210	0.8342	0.8381	0.8381	49M1D7M4I3M3D25M2I64M1D44M1I6M	1.15.1.1	1.15.1.1	198	True
Q9Y8H8	P00448	601	0.349	212	0.7815	0.8091	0.8091	45M10D12M3I23M4I45M2I13M2D7M4D42M	1.15.1.1	1.15.1.1	187	True
P35571	P35571	6306	1.0	727	1.0	1.0	1.0	727M	1.1.5.3	1.1.5.3	727	True
P35571	Q64521	5600	0.955	713	0.9645	0.9425	0.9425	713M	1.1.5.3	1.1.5.3	713	True
P35571	P43304	5260	0.916	727	0.9527	0.8821	0.8821	727M	1.1.5.3	1.1.5.3	727	True
P35571	P32009	200	0.157	508	0.3457	0.4137	0.4137	37M4I9M5D14M17I3M2D3M4I1M3D6M2D4M21I11M3D6M5I6M6I36M6I3M1I25M2I9M3D18M1D7M2D3M2D4M4I6M2D7M1I1M1I4M8D3M4I19M7I14M9I3M5I8M5D4M2D22M3D3M1I11M5I10M3I4M2I11M2I20M	1.1.5.3	1.14.13.180	355	False
P36511	P36511	4505	1.0	530	1.0	1.0	1.0	530M	2.4.1.17	2.4.1.17	530	True
P36511	P36537	3116	0.65	526	0.9286	0.9704	0.9704	5M1I92M1I427M	2.4.1.17	2.4.1.17	524	True
P36537	P36537	4482	1.0	528	1.0	1.0	1.0	528M	2.4.1.17	2.4.1.17	528	True
P36537	P36511	3152	0.647	530	0.9367	0.9715	0.9715	5M1D92M1D431M	2.4.1.17	2.4.1.17	528	True
P37064	P37064	5477	1.0	552	1.0	1.0	1.0	552M	1.10.3.3	1.10.3.3	552	True
P37064	P14133	4544	0.826	543	0.9778	0.9212	0.9212	465M1D77M	1.10.3.3	1.10.3.3	542	True
P37064	P47096	37	0.153	182	0.179	0.179	0.179	6M1D4M7I16M9D3M4I8M2D9M2I9M1I7M10D2M7D18M2I5M1I4M1D8M13D5M7D11M	1.10.3.3	1.13.11.6	115	False
P37064	P00736	23	0.114	735	0.1481	0.07342	0.07342	2M2D3M3I13M9D5M8D4M8D3M2I5M2I2M9I2M2D5M3D2M4D4M4D4M2D1M1I1M9I3M3D7M2D6M1D2M6D2M11I6M26I6M11I2M1I2M3D5M6D5M15D13M1I12M14D5M1I10M4D18M1I1M31D2M2D1M4D6M2I5M3D6M1D4M1D3M4I10M44D3M17D2M2D2M4I5M1D9M1D10M2I10M10D3M25D2M5I3M4D10M7I7M2D10M12I3M3I7D1M5I13M14D1M8I3M3I5M8I5M10I14M	1.10.3.3	3.4.21.41	319	False
P37064	Q54873	31	0.15	120	0.1461	0.04214	0.04214	9M3I3M2D6M6D17M3D4M8D3M1I2M5D8M1I2M10I3M5I1M4D8M1D5M	1.10.3.3	4.2.2.1	71	False
P37064	Q16288	26	0.108	506	0.1483	0.05781	0.05781	13M7D3M6D8M7I9M12I10M4D10M5I7M4D6M3I8M57I3M1I6M8I5M6I5M1D3M10I4M3I9M4D18M3D7M5I13M15D25M19D2M1I2M2D9M11D10M3I7M12I18M3D9M1I6M16I3M14D4M4I2M1D7M1D3M1D2M	1.10.3.3	2.7.10.1	256	False
P37064	Q53591	23	0.084	201	0.1387	0.03617	0.03617	7M3I10M1I2M7D1M2D5M2I17M1D6M1D4M15I9M1I4M1I3M6D2M3D1M1I7M21I6M1D10M3D2M16D6M2D1M6D5M	1.10.3.3	4.2.2.1	108	False
P37333	P37333	4229	1.0	459	1.0	1.0	1.0	459M	1.14.12.18	1.14.12.18	459	True
P37333	Q46372	3302	0.758	459	0.9492	0.9576	0.9576	310M2I147M	1.14.12.18	1.14.12.18	457	True
P37334	P37334	1538	1.0	188	1.0	1.0	1.0	188M	1.14.12.18	1.14.12.18	188	True
P40288	P40288	2268	1.0	261	1.0	1.0	1.0	261M	1.1.1.47	1.1.1.47	261	True
P40288	P15428	580	0.25	259	0.7446	0.7799	0.7799	34M1I16M1I3M3D39M8I26M1D6M1D42M2D17M1I12M7D27M2I10M	1.1.1.47	1.1.1.141	232	True
P40288	O67049	70	0.145	172	0.3068	0.2316	0.2316	11M2I1M1I8M2D10M1I6M6I6M1D9M4I5M10I12M7I7M1I1M2D7M18I5M1D4M6I11M5D2M	1.1.1.47	1.1.1.25	105	True
P40288	P45376	67	0.153	319	0.2822	0.2261	0.2261	8M7D9M1I2M3D17M2D1M1I5M1D10M1D1M3D1M1I6M3D21M2D6M2I5M9D5M3D6M3I4M9I11M1D2M1I7M6I13M13D21M8I8M4D3M19D4M2D9M2D3M3D11M3D7M	1.1.1.47	1.1.1.21	206	True
P40288	O58877	62	0.092	205	0.3069	0.2375	0.2375	3M2D16M1I22M4I12M7I5M8I7M1I5M7I8M4I5M2I14M16I15M3I8M2D6M5D3M4D7M1I2M	1.1.1.47	2.7.1.50	138	False
P40288	P36537	59	0.106	216	0.2593	0.1452	0.1452	7M1I6M3D20M4D8M8I10M1I14M18I4M1D6M13D17M1I10M1I5M4I4M6I2M13I10M2I11M3I3M	1.1.1.47	2.4.1.17	137	False
P40288	Q9RFD6	52	0.116	249	0.2598	0.2696	0.2696	12M1I7M5D9M1I11M1I3M11D11M18D10M4D8M1I6M26I6M5D4M2D11M5I2M1I10M11I10M2I9M2D3M1D4M1I15M	1.1.1.47	1.3.7.7	151	False
P40288	P14550	51	0.107	289	0.2602	0.2264	0.2264	4M2D8M1D16M4I5M2I7M7D5M5D3M2D3M1D18M2D6M2I5M8D6M3D5M5I3M6I14M2D12M3D9M8D5M8I15M6I10M2D2M1D10M5D5M2I5M2I4M4I11M	1.1.1.47	1.1.1.2	196	True
P40288	P50578	51	0.111	297	0.2588	0.2187	0.2187	4M2D8M1D16M4I5M2I7M7D5M5D3M2D3M1D18M2D6M2I4M1I3M2I9M10D1M2D4M9I11M2D9M5D7M13D2M15I16M6I10M2D2M1D10M5D5M2I5M2I5M4I10M	1.1.1.47	1.1.1.2	188	True
P40288	P36511	42	0.105	217	0.261	0.135	0.135	6M5I2M7D22M5D7M9I10M1I16M10I5M3I21M1I11M1D3M8D6M9I6M14I10M2I11M3I3M	1.1.1.47	2.4.1.17	139	False
P40288	O32223	58	0.109	229	0.2667	0.1978	0.1978	10M2I3M1D10M3D2M2D3M10I18M4I8M2D1M10I8M5I2M13I13M10I7M5D7M4I9M5D6M1D3M2D8M1D3M4D5M1I13M1I4M	1.1.1.47	1.1.1.371	143	True
P40288	Q9WYI1	57	0.117	213	0.2832	0.2281	0.2281	7M3I8M3D10M1I3M7I15M5I9M7I12M3I4M3D3M19I4M4I1M1I3M1I3M1D3M6I12M6D19M19I8M	1.1.1.47	1.1.1.25	124	True
P40288	P42216	50	0.158	151	0.2735	0.2151	0.2151	3M4I6M3D8M9D8M5D8M1I5M4I23M1D9M5I16M18I7M2I6M	1.1.1.47	2.7.7.38	99	False
P40288	P14900	50	0.107	214	0.2775	0.1652	0.1652	16M2I19M1D7M7I4M2D10M7I6M7I9M4I6M17I6M5I8M13D8M17I10M1D6M2D3M6I5M	1.1.1.47	6.3.2.9	123	False
P40288	Q29451	45	0.084	355	0.2578	0.09762	0.09762	13M2D4M18D1M1I4M2D8M3D14M5D9M2D11M11D19M3D6M1D3M3I4M24I13M1I5M2D7M14I5M14D3M9I2M1D13M12D13M2I4M10D2M8D13M8D12M3D8M	1.1.1.47	3.2.1.24	196	False
P40288	P26616	44	0.1	337	0.2623	0.1172	0.1172	14M4D5M3I2M9D7M6D5M3I6M28D4M4D5M3I5M5I8M1D6M13I4M8I8M4I4M2I3M4I8M5D7M15I9M16D1M2D12M7D14M8D2M1D3M3D19M1I21M	1.1.1.47	1.1.1.38	182	True
P40288	O95336	41	0.081	330	0.2207	0.1915	0.1915	7M1I21M8D12M5I8M3D4M9D6M5D4M32D16M5D6M2I3M7D4M6I13M25I8M1I3M6D2M7I2M13I3M1D14M2I2M2D6M12I4M7I7M3I13M	1.1.1.47	3.1.1.31	168	False
P40288	P00864	39	0.092	304	0.2301	0.07671	0.07671	6M9D11M1I13M5I1M4D2M3I12M11I17M2I3M1D2M20D14M3I4M2D9M6D5M5D3M3I6M17D3M6D22M1I5M19I7M2I4M2I19M5I9M	1.1.1.47	4.1.1.31	177	False
P40288	P32009	29	0.126	206	0.2031	0.05957	0.05957	8M3I2M1D20M12D4M4I9M15I6M7I3M10D3M4I2M3I10M17I1M2D7M11I3M2D13M1I2M7I14M	1.1.1.47	1.14.13.180	107	False
P42216	P42216	2160	1.0	246	1.0	1.0	1.0	246M	2.7.7.38	2.7.7.38	246	True
P43304	P43304	6325	1.0	727	1.0	1.0	1.0	727M	1.1.5.3	1.1.5.3	727	True
P43304	Q64521	5499	0.932	727	0.9681	0.9038	0.9038	727M	1.1.5.3	1.1.5.3	727	True
P43304	P35571	5291	0.916	727	0.9562	0.8821	0.8821	727M	1.1.5.3	1.1.5.3	727	True
P43304	P32009	188	0.152	485	0.3474	0.4097	0.4097	37M4I9M5D15M11I4M4I3M4I1M3D6M2D4M21I11M3D6M5I6M6I36M6I3M1I25M2I11M1D15M3D8M2D3M2D4M4I4M2D9M1I1M1I4M8D3M5I13M1D5M7I14M9I3M5I8M5D4M2D14M5D9M3I11M5I16M3D9M	1.1.5.3	1.14.13.180	334	False
P43567	P43567	3402	1.0	385	1.0	1.0	1.0	385M	2.6.1.44	2.6.1.44	385	True
P43567	P31013	240	0.105	454	0.4296	0.5188	0.5188	8M1D6M1D21M3I13M4I3M1I6M1I17M3I15M3I5M2I9M4D3M7D13M3D11M2D7M2D13M2I10M6D10M10D2M1D13M2I9M2D7M17I8M3I9M1I15M1D16M5I10M2I2M3I9M7D2M2I9M7D7M12D16M5I6M2D7M1D9M	2.6.1.44	4.1.99.2	326	False
P43567	P22256	233	0.106	430	0.4246	0.5336	0.5336	7M5D8M4D2M5I10M2I17M3D15M4I2M1D5M2D2M1D14M7D9M5I3M8D12M5D12M1D18M1D8M2D2M1D13M2D6M2I21M8I4M17I18M2I7M2I23M7D2M9I10M9D3M2D17M5I2M2D5M4I25M	2.6.1.44	2.6.1.19	302	True
P43567	O58877	74	0.112	302	0.3225	0.3221	0.3221	43M4I3M4I8M2I9M5I5M2D14M1D8M1I7M6D8M43D5M33D7M4D4M7I9M9I2M1I9M1D4M15I19M	2.6.1.44	2.7.1.50	164	False
P43567	P20815	29	0.125	437	0.2006	0.08719	0.08719	12M9I17M3I5M4I3M5I6M2D7M8I5M4I9M10I1M4I12M14I18M2D1M9I10M2D2M8I5M12I10M1I8M3I2M2I31M1I5M4D7M3D16M8I5M8I16M20D8M1I9M5D2M3D5M8D4M3D3M14D13M	2.6.1.44	1.14.14.1	257	False
P43567	P22317	29	0.131	305	0.1761	0.07479	0.07479	7M2D13M1D12M7I5M8D8M4I13M4D8M23I11M8D8M8I3M4D4M5D6M9I3M1D5M1I3M3I4M1D12M10I2M3I9M6D5M8I6M1I5M2I12M4I6M4I8M	2.6.1.44	1.12.1.2	178	False
P43567	P24462	138	0.107	438	0.2047	0.08605	0.08605	12M9I17M3I5M4I3M5I6M2D7M8I5M4I9M10I1M4I13M14I17M2D1M9I8M2D4M8I5M12I10M1I8M3I2M2I31M1I5M4D7M3D16M8I4M8I17M20D8M1I9M5D2M3D6M7D1M5D5M14D13M	2.6.1.44	1.14.14.1	257	False
P43567	P04800	121	0.111	440	0.1998	0.08615	0.08615	12M9I17M3I5M4I3M5I6M2D7M8I5M4I8M10I2M4I13M14I17M2D1M9I10M2D2M8I5M12I8M1I10M3I2M2I7M1D24M1I4M4D8M3D16M8I5M8I16M20D8M1I9M9D1M1I5M7D2M5D5M14D13M	2.6.1.44	1.14.14.1	256	False
P43567	P26616	51	0.094	327	0.2651	0.1754	0.1754	18M1D3M9I8M2D9M3D10M4D2M1I14M7D8M5D8M8D2M12D15M2I9M1I9M1I5M2I5M2D4M1D1M1D8M2D8M28D7M4D1M9I2M1D7M13I13M1D6M3I6M1D8M1D6M	2.6.1.44	1.1.1.38	202	False
P43567	O32223	34	0.081	418	0.2067	0.1587	0.1587	6M1I3M4D7M3D2M13D12M8I7M3I9M9I17M1D6M4D9M1D9M1I6M21I5M6I3M4I7M15D5M7D7M15I8M11I12M22D2M12D8M5D15M1I5M1I3M15D8M3I9M14D10M1D9M2D6M	2.6.1.44	1.1.1.371	215	False
P43567	Q9XDH5	24	0.098	468	0.1642	0.0567	0.0567	8M9D12M1I5M5I5M8D8M2D6M13D8M9D26M7I3M6D7M7D4M3I3M5I5M4I2M8D7M2I3M3D5M6I5M2D14M1D5M15D8M9D11M5I5M8D6M6I7M7D5M7D7M10D1M2I12M11D6M2I11M3D5M14D9M4D8M5D7M2D8M	2.6.1.44	2.7.7.7	257	False
P14133	P14133	5663	1.0	587	1.0	1.0	1.0	587M	1.10.3.3	1.10.3.3	587	True
P14133	P37064	4523	0.826	543	0.9752	0.9795	0.9795	465M1I77M	1.10.3.3	1.10.3.3	542	True
P14133	P47096	37	0.148	182	0.1827	0.1785	0.1785	6M1D4M7I16M9D3M4I8M2D9M2I9M1I7M10D2M7D18M2I5M1I4M1D8M13D5M7D11M	1.10.3.3	1.13.11.6	115	False
P14133	P00736	34	0.109	791	0.1819	0.07356	0.07356	22M1D2M9I6M13I4M2D3M3I13M9D5M8D4M8D3M2I5M2I2M9I2M2D5M3D2M4D4M4D4M2D1M1I1M9I3M3D7M2D6M1D2M6D2M11I6M26I6M11I2M1I2M3D5M6D5M15D13M1I12M14D5M1I10M4D18M1I1M31D2M2D1M4D6M2I5M3D6M1D4M1D3M4I10M44D3M17D2M2D2M4I5M1D9M1D10M2I10M10D3M25D2M5I3M4D10M7I7M2D10M12I3M3I7D1M5I13M14D1M8I3M3I5M9I5M10I14M	1.10.3.3	3.4.21.41	351	False
P14133	Q54873	29	0.089	391	0.2422	0.04238	0.04238	15M4D10M15D9M7D3M7I4M1I8M15I8M7I5M18I8M11I12M59I1M2I4M38I9M3I3M2D6M6D17M3D4M8D3M1I2M5D8M1I2M10I3M5I1M4D8M1D5M	1.10.3.3	4.2.2.1	158	False
P14133	Q16288	26	0.1	549	0.1578	0.06022	0.06022	9M9I9M17I13M7D3M6D8M7I9M12I10M4D10M5I7M4D6M3I8M57I3M1I6M8I5M6I5M1D3M10I4M3I9M4D18M3D7M5I13M15D25M19D6M12D18M3I7M12I18M3D9M1I6M16I3M14D4M4I2M1D7M1D3M1D2M	1.10.3.3	2.7.10.1	275	False
P14550	P14550	2869	1.0	325	1.0	1.0	1.0	325M	1.1.1.2	1.1.1.2	325	True
P14550	P50578	2557	0.941	325	0.9693	0.9842	0.9842	325M	1.1.1.2	1.1.1.2	325	True
P14550	P45376	1548	0.489	329	0.8714	0.9514	0.9514	55M4D4M5I107M2D127M9I16M	1.1.1.2	1.1.1.21	309	True
P14550	P40288	46	0.094	327	0.2458	0.2452	0.2452	3M2I3M2D4M1I9M1I2M1I5M2I1M1D11M7I16M1I18M2I6M1I12M1I7M3I3M2I4M9D11M3D1M25I11M17D17M6D7M2I6M11I4M10I10M1I2M4I5M6D9M4D15M	1.1.1.2	1.1.1.47	202	True
P14550	P15428	45	0.085	362	0.2524	0.2284	0.2284	4M2I7M1I17M5D12M10I8M3I23M2I6M2D4M11I5M4I3M2I2M4D9M5D18M3I9M26D11M9D11M28I10M18I4M3I7M1D6M10I5M5I9M1D9M2I6M	1.1.1.2	1.1.1.141	205	True
P14550	P26616	45	0.126	340	0.2567	0.1428	0.1428	10M6D4M5D1M1I4M5D22M2I8M2D6M6I11M14I4M6D3M12I6M1D1M7I12M1D4M4D12M1I2M1I3M5I2M9D11M1I6M4I12M2D3M5D16M3D3M1I4M8D5M3D2M1I14M10D19M1I3M	1.1.1.2	1.1.1.38	213	True
