query	target	bits	fident	alnlen	lddt	ttmscore	alntmscore	cigar	query_ec	target_ec	ungapped_alnlen	ec_match
Q9UTN3	P09838	83	0.128	473	0.4065	0.162	0.162	20M2I5M2I2M1D4M21D6M6I2M5I11M4D6M10D4M9D1M19D4M1I20M2I2M38D5M22D3M32D21M2D10M1I16M4I8M1I8M3I24M1I13M4I11M4D14M1D3M18D5M18D3M4I7M	2.7.7.19	2.7.7.31	238	True
Q9UTN3	P35968	80	0.129	216	0.5761	0.02101	0.02101	44M1I13M10D11M25D39M4D11M10I17M20I11M	2.7.7.19	2.7.10.1	146	False
Q9UTN3	P35916	78	0.114	209	0.5938	0.01747	0.01747	48M16I17M8D22M16D10M15I16M3D38M	2.7.7.19	2.7.10.1	151	False
Q9UTN3	P80030	70	0.12	125	0.6257	0.06432	0.06432	43M2I2M17I25M17I9M1I4M2I3M	2.7.7.19	1.3.1.9	86	False
Q9UTN3	P40818	69	0.142	323	0.4167	0.02878	0.02878	7M3D41M8I14M1I9M1D4M2I15M1I12M5D2M8D5M7I2M4D18M4D16M10D13M4I10M9I7M3I5M7I4M2I6M6D9M1D6M8I3M2I14M2I3M	2.7.7.19	3.4.19.12	225	False
Q9UTN3	P18961	64	0.136	235	0.5565	0.03389	0.03389	9M1D11M14I46M1I6M17I11M23I12M2D11M25D6M1I20M2I4M1I5M2I5M	2.7.7.19	2.7.11.1	146	False
Q9UTN3	Q9NQ66	61	0.116	662	0.3639	0.04417	0.04417	12M2D4M16D40M10I3M2I2M11I19M3I3M2D14M26I3M11I12M1D2M14I19M2I24M9I9M8I15M1D7M35I6M2I2M3D24M10I5M3I5M13I18M17I5M11D6M11I54M6I7M5D8M10I3M18I27M1I2M7I10M12I10M	2.7.7.19	3.1.4.11	380	False
Q9UTN3	P08619	50	0.141	276	0.4067	0.02985	0.02985	7M2I11M5D17M3I14M10I62M7I10M9I8M1I3M5D5M8D8M4I2M2I5M11D7M9D6M17D1M1I8M1I7M	2.7.7.19	1.7.1.3	181	False
Q9UTN3	P00189	43	0.128	514	0.2547	0.08471	0.08471	11M2D8M8I6M9I22M9I8M14I2M17I8M7I12M2I9M2I3M5I2M3I12M5I6M14D10M6I8M19I6M6D4M5D7M1D18M20D13M10D15M10D29M15I3M3I2M12I5M6D6M5D14M4D7M15D10M5I9M	2.7.7.19	1.14.15.6	275	False
Q9UTN3	O88351	31	0.13	360	0.2858	0.04312	0.04312	6M1I20M8D5M11D1M1I9M9D8M1I14M3I6M22I11M9I3D3M10D18M4I14M1I8M3I5M4I8M4D4M2D4M20I4M18I11M14I15M13I4M2I8M1D10M	2.7.7.19	2.7.11.10	196	False
Q9UTN3	P97564	31	0.118	803	0.2352	0.08403	0.08403	12M9I8M2I15M3I12M13I7M3I5M4I10M7D10M4D5M3I3M29D7M2D7M4D8M4I4M10D9M24D4M11I17M3D9M11D1M5I5M5D1M11D10M4D3M8D4M15D3M4D2M12D9M1D1M16D8M17D4M36D8M15D6M9D2M18D12M5D3M5D6M4D1M7D15M5I4M1I2M3D7M6I6M17I5M4I6M4D2M3D14M13D9M2I4M6D2M1D18M12D6M2I4M5I11M1I19M	2.7.7.19	2.3.1.15	375	False
Q9UTN3	Q64725	56	0.091	559	0.2939	0.07448	0.07448	40M2I1M22I19M4I4M27I12M15I6M2I3M21I11M14I10M2D5M7I9M14D15M1I20M5I5M4I10M13I14M7I3M11I7M19I6M1I17M6D6M4D6M5D4M5D4M4I3M1I5M6D13M1D2M7D7M2I5M6D12M4I5M3I3M4D9M1I8M	2.7.7.19	2.7.10.2	309	False
Q9UTN3	P48025	45	0.103	531	0.2645	0.07144	0.07144	4M2I10M3D11M4I15M20I9M2I21M15I6M2I3M21I11M14I10M2D5M3I13D4M3I21M1I20M5I5M4I10M13I14M7I3M11I7M19I6M1I17M6D6M4D6M5D4M5D4M4I3M1I5M6D13M1D2M7D2M5I11M9D8M4I5M3I3M4D9M1I8M	2.7.7.19	2.7.10.2	301	False
Q9UTN3	P37146	41	0.109	458	0.2353	0.121	0.121	16M5I14M4I3M5I3M1I5M1D20M14I7M1I4M5I2M12I2M12I4M3I8M8D9M20I4M6I10M3I19M6D3M1I31M1D12M1D8M21I12M8I24M1D6M2D21M2D3M2I6M7I10M9I2M2I10M4I8M2I3M	2.7.7.19	1.17.4.1	289	False
Q9UTN3	O00141	39	0.089	548	0.2577	0.103	0.103	15M1D9M7I16M7D2M15I9M14D6M12I6M6D4M1D9M6I12M7I4M9D11M13D10M7I3M2D1M5I8M4I6M11I3M6I5M3I4M9I7M17I7M3I7M2D6M6D9M2I8M7D5M2D5M2D5M3D12M14D8M10D23M2I9M13I2M8I9M3I4M2D2M1D25M1D9M	2.7.7.19	2.7.11.1	305	False
Q9UTN3	Q9WVC6	38	0.075	518	0.2614	0.1108	0.1108	25M14I8M18I3M23I2M21I9M6I12M7I4M9D9M12D7M1D9M1D1M11I8M4I6M12I3M5I5M3I4M9I7M17I7M3I7M2D6M6D9M2I3M2D11M7D4M2D5M3D16M10D6M11D13M2I5M3D12M13I2M8I9M3I4M2D2M1D22M	2.7.7.19	2.7.11.1	265	False
Q9WVC6	Q9WVC6	3555	1.0	431	1.0	1.0	1.0	431M	2.7.11.1	2.7.11.1	431	True
Q9WVC6	O00141	2887	0.965	431	0.9358	0.8273	0.8273	431M	2.7.11.1	2.7.11.1	431	True
Q9WVC6	P18961	1594	0.502	340	0.8527	0.4615	0.4615	64M1I191M1I49M7I7M3D6M3I8M	2.7.11.1	2.7.11.1	325	True
Q9WVC6	O75716	521	0.215	283	0.6087	0.7125	0.7125	45M3I5M2I2M1D8M2D7M2D23M4D55M5I4M14D16M3D32M2D7M1D40M	2.7.11.1	2.7.11.1	244	True
Q9WVC6	O88351	435	0.249	321	0.5633	0.2996	0.2996	44M2I16M1I10M3I5M9D23M2D10M1D29M3D15M1I53M1D9M13D6M6D7M1D5M3D12M5D9M11I6M	2.7.11.1	2.7.11.10	259	True
Q9WVC6	P48025	308	0.178	365	0.5211	0.3521	0.3521	45M3D3M9D4M25D6M1D21M2D10M1I17M1I20M1I71M6D1I4M1I9M1I8M1D6M1I16M1D19M1D41M1I8M	2.7.11.1	2.7.10.2	308	False
Q9WVC6	P06784	301	0.197	472	0.5044	0.4278	0.4278	41M1D18M5D5M1D13M15D13M1I5M50D36M1I17M1I9M1I3M2D5M3D15M2D3M5D6M6D22M1D28M5I2M3D54M5D9M1D6M2D20M4I9M9I9M	2.7.11.1	2.7.12.2	348	False
Q9WVC6	Q64725	289	0.181	352	0.5188	0.3522	0.3522	18M4D8M4D7M6D4M25D6M1D21M2D10M1I17M1I20M1I71M6D2I13M1I8M1D6M1I16M1D19M1D41M1I8M	2.7.11.1	2.7.10.2	293	False
Q9WVC6	P35916	277	0.161	452	0.5114	0.1733	0.1733	27M22I19M4D8M8D6M6I4M1D22M3D5M2D15M2I23M1D23M2D8M6D8M56D51M2D39M1D6M2D42M4I9M7I8M	2.7.11.1	2.7.10.1	323	False
Q9WVC6	P35968	240	0.147	454	0.515	0.1747	0.1747	25M31I15M6D24M1D22M1D5M4D16M2I12M1I5M1D4M1D27M2D5M65D2M1I59M1I3M3D30M2D5M1D44M4I9M7I8M	2.7.11.1	2.7.10.1	320	False
Q9WVC6	P42335	76	0.106	141	0.4188	0.04023	0.04023	27M1I15M6D13M5D12M17D27M3I4M5D6M	2.7.11.1	2.7.1.127	104	False
Q9WVC6	P27987	72	0.147	129	0.3897	0.0372	0.0372	6M1D7M3D21M2D10M6D12M5D22M4D4M1D14M2I9M	2.7.11.1	2.7.1.127	105	False
Q9WVC6	Q9NQ66	49	0.129	162	0.352	0.0275	0.0275	40M4D10M3D35M8D2M3I7M22I4M3D3M1D17M	2.7.11.1	3.1.4.11	118	False
Q9WVC6	P40818	42	0.089	247	0.376	0.01938	0.01938	14M13D16M6D2M25D11M35D13M2I28M3D7M42D8M4I18M	2.7.11.1	3.4.19.12	117	False
Q9WVC6	Q9UTN3	48	0.092	108	0.4444	0.03866	0.03866	17M23I55M5I8M	2.7.11.1	2.7.7.19	80	False
Q9WVC6	P08619	43	0.108	111	0.341	0.02773	0.02773	12M32I14M2D14M1D36M	2.7.11.1	1.7.1.3	76	False
P0A6K6	P0A6K6	3731	1.0	407	1.0	1.0	1.0	407M	5.4.2.7	5.4.2.7	407	True
P11073	P11073	3335	1.0	375	1.0	1.0	1.0	375M	4.2.2.2	4.2.2.2	375	True
P11466	P11466	5503	1.0	612	1.0	1.0	1.0	612M	2.3.1.137	2.3.1.137	612	True
P12281	P12281	3789	1.0	411	1.0	1.0	1.0	411M	2.10.1.1	2.10.1.1	411	True
P13716	P13716	2893	1.0	330	1.0	1.0	1.0	330M	4.2.1.24	4.2.1.24	330	True
P13716	Q12882	92	0.089	358	0.4511	0.1485	0.1485	16M2D9M7D5M21D2M5I21M13I5M7I22M2I3M22D10M7I7M29I4M1D5M2I16M30D5M4D18M2I4M3D4M20I12M2D11M	4.2.1.24	1.3.1.2	179	False
P13716	P30139	101	0.135	310	0.3207	0.3707	0.3707	10M2D4M3I7M3I2M10I14M3I4M2I1M2D5M5I1M3I2M2I22M2I5M4I2M9I19M1I3M26I5M29I1M7I16M7D15M1I9M2I3M2I1M1D6M16I11M	4.2.1.24	2.8.1.10	168	False
P13716	P04717	64	0.143	321	0.3009	0.2534	0.2534	4M1D1M5I7M6I22M3I6M4D7M5I16M16I14M4I18M4I1M3D5M1I17M4I7M12I9M1I5M2D4M6I8M2I3M10D7M5D2M2D2M11D8M2I4M2I4M13I7M2I7M	4.2.1.24	4.1.1.39	195	False
P13716	Q00764	64	0.169	278	0.263	0.1857	0.1857	11M3I10M1D7M4D6M6I7M2D12M1D10M1D5M9D9M2I5M6I6M1I6M1D1M1D17M1D4M5I3M3D6M3D2M2I16M1I14M1I5M15I2M5I11M2I8M4I5M4D6M	4.2.1.24	2.4.1.15	194	False
P13716	P09041	47	0.1	438	0.2443	0.1572	0.1572	7M1I10M12I11M7D13M3D2M9I10M1D13M1D4M6D2M14D15M4D4M2D10M8I12M5D5M12D3M27D11M1D4M13D8M8D10M2I1M13D5M8D5M9D13M5I6M1D2M1D2M11D12M2I7M3I4M1I12M7D9M4D5M	4.2.1.24	2.7.2.3	237	False
P13716	P09411	43	0.097	442	0.2311	0.1502	0.1502	8M1I10M12I11M7D13M3D2M9I11M1D12M1D4M6D2M14D15M4D5M2D9M8I12M5D5M12D2M4D2M23D9M1D5M13D6M8D12M2I1M13D5M8D5M12D4M3I6M5I6M1D2M1D2M11D12M2I11M4I12M7D9M4D5M	4.2.1.24	2.7.2.3	235	False
P13716	P27362	37	0.103	452	0.24	0.1522	0.1522	1M2D6M11I4M3D4M1I9M3D24M6I23M1D4M3D2M17D3M2D5M2I6M3D6M3D7M8I6M4I1M2D4M7D2M12D3M27D10M1D5M13D7M7D11M7I4M2D2M6D7M21D6M2D11M1D2M1D2M11D12M2I5M3I6M1I12M15I7M1D3M2I7M	4.2.1.24	2.7.2.3	239	False
P13716	P00560	224	0.092	442	0.2556	0.1666	0.1666	8M1I11M12I10M7D18M6I23M1D4M6D2M14D13M1I2M3D7M4I9M1I12M5D5M12D3M27D10M1D5M13D8M8D10M2I1M13D5M8D5M9D13M5I6M1D2M1D2M11D12M2I7M3I4M1I12M15I7M1D3M2I7M	4.2.1.24	2.7.2.3	246	False
P13716	P07378	160	0.084	450	0.2356	0.1577	0.1577	7M1I10M12I11M6D13M3D11M7D23M2D1M4I1M21D6M8I6M1I8M3I4M1I12M5D5M14D3M27D10M1D5M12D6M4D4M4D7M8I4M2D2M6D7M20D8M2D9M1D2M1D2M11D13M1I7M3I4M1I8M12I4M3I6M1D4M2I7M	4.2.1.24	2.7.2.3	240	False
P13716	P18912	159	0.096	434	0.2568	0.1553	0.1553	8M1I10M8I6M3D12M1I14M6I23M1D4M6D2M14D7M15I3M1I10M1I12M5D4M39D5M1D9M1D5M12D8M8D10M2I1M13D5M7D5M9D6M5I13M1D2M1D2M11D9M4I8M3I4M1I12M15I7M1D3M2I7M	4.2.1.24	2.7.2.3	236	False
P13716	P80030	59	0.092	248	0.265	0.2158	0.2158	12M15I21M42D11M2D23M1D10M1I13M3I5M4D13M1I2M3D6M9D6M4D4M4D24M2D7M	4.2.1.24	1.3.1.9	157	False
P14489	P14489	2322	1.0	266	1.0	1.0	1.0	266M	3.5.2.6	3.5.2.6	266	True
P14868	P14868	4425	1.0	501	1.0	1.0	1.0	501M	6.1.1.12	6.1.1.12	501	True
P15454	P15454	1526	1.0	187	1.0	1.0	1.0	187M	2.7.4.8	2.7.4.8	187	True
P15454	Q16774	806	0.519	181	0.8801	0.6929	0.6929	109M1I47M1D23M	2.7.4.8	2.7.4.8	179	True
P15454	Q64520	795	0.508	185	0.8721	0.7008	0.7008	109M1I47M1D21M1I5M	2.7.4.8	2.7.4.8	182	True
P16095	P16095	3895	1.0	454	1.0	1.0	1.0	454M	4.3.1.17	4.3.1.17	454	True
P18912	P18912	3489	1.0	394	1.0	1.0	1.0	394M	2.7.2.3	2.7.2.3	394	True
P18912	P00560	2059	0.487	416	0.8842	0.9169	0.9169	2M3D51M1D71M14D35M1I69M1D54M1D58M2D53M	2.7.2.3	2.7.2.3	393	True
P18912	P27362	2044	0.474	415	0.8846	0.9095	0.9095	8M1D44M1D71M15D35M2I2M1D66M1D54M1D59M2D52M	2.7.2.3	2.7.2.3	391	True
P18912	P07378	2007	0.462	417	0.9072	0.8737	0.8737	65M16D30M2I26M3D6M1D33M1D178M3D53M	2.7.2.3	2.7.2.3	391	True
P18912	P09041	1974	0.46	415	0.8806	0.9155	0.9155	52M1D17M1D54M15D35M2I2M1D66M1D54M1D59M2D52M	2.7.2.3	2.7.2.3	391	True
P18912	P09411	1957	0.45	415	0.8858	0.9168	0.9168	52M1D17M1D54M15D35M2I2M1D66M1D54M1D59M2D52M	2.7.2.3	2.7.2.3	391	True
P18912	P32264	64	0.129	177	0.3271	0.1893	0.1893	14M2D10M2I7M1D24M8D4M6I3M5D2M2D6M12D5M2D5M4D8M3D10M1I10M2D12M2D5M	2.7.2.3	2.7.2.11	125	True
P18912	Q00764	52	0.094	540	0.2537	0.2001	0.2001	17M8D6M1I11M4I6M3I10M2I1M1D22M25D3M13D21M1D4M7D3M25D10M1I13M2I2M1I8M16D4M9I1M5D6M2D3M13D11M6D8M1I3M8D4M1D6M19I18M14D6M21I4M9I4M3I8M2I4M3D3M3I16M4I16M7D6M7I6M6D4M3I6M	2.7.2.3	2.4.1.15	284	False
P18912	P13716	47	0.106	432	0.2664	0.1593	0.1593	6M1D14M1D19M1D10M1D5M5D4M3I5M3D6M23I7M4D5M11D17M4D6M4D1M2I1M7I8M7I7M33I4M1I3M5I2M7I5M7I11M21I6M2D6M9I13M5D7M1I1M1I2M4I2M3I20M16D15M3D7M1D11M	2.7.2.3	4.2.1.24	236	False
P18912	Q12882	46	0.113	345	0.2456	0.07677	0.07677	12M16I16M1D6M4D12M1D8M2D16M3I2M4D9M1D4M5I17M3I1M2D3M17I3M6I2M5I5M7D5M1D3M1D9M2I4M2D16M11I2M6I22M1I3M16D3M1D1M2I16M3I6M5D1M5D5M	2.7.2.3	1.3.1.2	212	False
P18961	P18961	5614	1.0	677	1.0	1.0	1.0	677M	2.7.11.1	2.7.11.1	677	True
P18961	Q9WVC6	1585	0.502	340	0.8272	0.7205	0.7205	64M1D191M1D49M7D7M3I6M3D8M	2.7.11.1	2.7.11.1	325	True
P18961	O00141	1577	0.502	340	0.825	0.7152	0.7152	8M1D57M1D189M1D49M7D7M3I7M3D7M	2.7.11.1	2.7.11.1	324	True
P18961	O88351	492	0.239	309	0.5806	0.3008	0.3008	43M2I27M3I6M9D22M3D39M3D15M1I53M1D13M19D9M1D5M3D14M9D9M	2.7.11.1	2.7.11.10	255	True
P18961	O75716	430	0.207	308	0.5419	0.684	0.684	10M9D52M3I9M1D2M1D5M2D16M3D7M1D54M5I7M14D14M3D25M1I6M3D8M1I7M2D19M4D10M1D3M	2.7.11.1	2.7.11.1	254	True
P18961	P06784	370	0.21	314	0.5052	0.4239	0.4239	51M1I21M1I3M2D5M3D17M6D12M7D17M1D27M3I4M2D3M1I44M2D10M3D6M3D30M3I10M1D2M6D7M	2.7.11.1	2.7.12.2	269	False
P18961	P48025	351	0.219	282	0.536	0.3618	0.3618	14M1D16M2D15M1I37M1I71M4I2M8D9M1I31M1D21M1D34M1I11M	2.7.11.1	2.7.10.2	261	False
P18961	Q64725	342	0.219	282	0.5357	0.362	0.362	14M1D16M2D15M1I37M1I71M4I2M8D9M1I31M1D21M1D34M1I11M	2.7.11.1	2.7.10.2	261	False
